loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
1001629,201629,14181.81818,3,5.32,361.38,A,普通企业,金融业,4 years,1,0,2016/4/1,0,31,2,10.44,0,780.0,975.0,20,0,0.0,10342.0,48.03076923,0,0,Nov-99,0,1,3.0,0.0,21.0,5.0,5.0,0,4208,1262.4
1037637,237637,4909.090909,3,13.99,205.04,C,上市企业,公共服务、社会组织,< 1 year,1,1,2016/10/1,0,483,3,28.71818182,2,752.7272727,815.4545455,21,0,0.0,4177.846154,33.27692308,0,0,6-Aug,0,1,3.0,0.0,20.0,17.0,10.0,0,0,0.0
1044968,244968,9454.545455,3,16.425,290.23,D,普通企业,文化和体育业,10+ years,0,1,2016/2/1,0,161,14,22.96636364,0,572.7272727,715.9090909,19,0,0.0,12603.69231,25.93846154,1,0,Jun-94,0,1,14.0,0.0,10.0,19.0,13.0,1,1468,293.6
1042730,242730,26363.63636,5,10.989,616.03,B,幼教与中小学校,公共服务、社会组织,4 years,0,0,2015/7/1,4,191,5,27.42545455,0,725.0,845.8333333,15,0,0.0,31796.53846,34.03076923,0,0,May-00,4,1,5.0,0.0,14.0,17.0,9.0,3,9386,0.0
1019288,219288,8693.181818,3,10.681,341.4,B,政府机构,电力、热力生产供应业,7 years,1,2,2013/7/1,0,134,8,12.03272727,0,685.0,742.0833333,10,0,0.0,13917.0,50.2,1,0,5-Jun,1231,1,5.0,0.0,1.0,20.0,14.0,3,3135,627.0
1008094,208094,8181.818182,3,15.984,360.33,D,政府机构,采矿业,4 years,1,0,2013/9/1,4,196,14,17.63181818,0,609.0909091,659.8484848,10,0,0.0,12067.38462,90.34615385,0,0,Oct-86,24054,1,7.0,0.0,6.0,9.0,5.0,0,0,0.0
1028573,228573,10000.0,5,10.74,216.13,B,世界五百强,交通运输、仓储和邮政业,5 years,0,0,2011/4/1,2,346,24,14.96454545,0,780.0,910.0,13,0,0.0,6980.307692,34.43076923,1,0,Oct-00,535,1,,,,,,0,0,0.0
1047730,247730,24000.0,5,22.0,635.86,D,上市企业,农、林、牧、渔业,10+ years,1,1,2017/11/1,0,221,8,42.18,0,672.7272727,840.9090909,22,0,0.0,9667.384615,18.5,0,1,6-May,0,1,7.0,0.0,12.0,31.0,19.0,0,0,0.0
1021529,221529,13636.36364,3,5.852,451.73,A,普通企业,交通运输、仓储和邮政业,3 years,0,1,2016/1/1,4,143,8,6.136363636,0,564.5454545,705.6818182,11,0,0.0,21757.07692,57.69230769,1,0,Feb-98,4,1,4.0,0.0,12.0,16.0,11.0,1,6123,612.3
1034275,234275,23754.54545,3,15.61,702.8,D,幼教与中小学校,农、林、牧、渔业,10+ years,0,2,2015/9/1,0,606,4,8.629090909,1,774.5454545,968.1818182,7,0,0.0,6436.615385,14.67692308,1,0,3-Jun,0,1,3.0,0.0,17.0,5.0,4.0,0,0,0.0
1014556,214556,6545.454545,3,6.228,185.05,A,政府机构,金融业,10+ years,1,0,2015/5/1,0,9,7,18.08181818,0,758.1818182,947.7272727,11,0,0.0,16249.69231,67.73846154,0,0,1-Oct,0,1,6.0,0.0,7.0,23.0,11.0,3,1386,277.2
1003866,203866,18909.09091,5,21.97,441.63,E,上市企业,批发和零售业,5 years,0,0,2016/2/1,0,507,19,30.92727273,0,548.1818182,639.5454545,17,0,0.0,16747.38462,100.6153846,0,0,Jun-00,0,1,9.0,0.0,5.0,27.0,17.0,0,0,0.0
1040655,240655,13090.90909,3,7.689,370.48,A,上市企业,住宿和餐饮业,9 years,0,1,2016/1/1,9,368,3,25.81090909,0,685.0,799.1666667,15,2,1.0,15501.23077,39.34615385,0,0,Jul-00,10,1,8.0,0.0,23.0,19.0,8.0,3,703,0.0
1015674,215674,11818.18182,3,8.24,314.48,B,普通企业,公共服务、社会组织,10+ years,1,1,2017/2/1,0,394,35,24.3,0,593.1818182,642.6136364,13,1,0.0,32809.84615,64.93846154,0,0,May-94,0,1,6.0,0.0,11.0,12.0,7.0,0,0,0.0
1048552,248552,4581.818182,3,8.69,131.42,A,普通企业,农、林、牧、渔业,2 years,4,0,2012/11/1,4,64,14,11.47636364,0,668.1818182,779.5454545,5,0,0.0,12230.76923,34.24615385,1,0,3-Sep,50740,1,2.0,0.0,0.0,7.0,3.0,0,0,0.0
1044770,244770,14181.81818,5,17.991,344.35,E,普通企业,交通运输、仓储和邮政业,5 years,1,0,2014/4/1,0,270,44,27.75454545,0,741.8181818,803.6363636,22,1,0.0,9277.0,56.9,1,0,Aug-00,0,1,4.0,0.0,27.0,15.0,9.0,2,4011,0.0
1044508,244508,12450.0,5,20.889,322.9,E,政府机构,电力、热力生产供应业,1 year,1,1,2015/11/1,4,141,13,22.25454545,1,540.0,585.0,9,0,0.0,11974.30769,68.6,1,0,4-Jan,4,1,5.0,0.0,6.0,10.0,5.0,0,0,0.0
1028012,228012,24545.45455,5,12.591,697.9,C,普通企业,公共服务、社会组织,< 1 year,0,1,2016/6/1,0,512,21,19.15454545,0,725.4545455,906.8181818,7,0,0.0,120303.6923,75.0,0,0,Feb-99,0,1,4.0,0.0,9.0,9.0,6.0,5,5097,509.7
1025443,225443,14545.45455,3,6.24,488.5,A,政府机构,金融业,,0,0,2015/7/1,2,224,3,3.772727273,0,705.0,763.75,12,0,0.0,27657.69231,45.78461538,0,0,1-Dec,5,1,8.0,0.0,5.0,24.0,11.0,0,5376,537.6
1031196,231196,9818.181818,3,16.731,312.92,D,普通企业,住宿和餐饮业,< 1 year,1,0,2010/9/1,0,111,8,6.992727273,0,665.0,720.4166667,10,0,0.0,8209.384615,44.49230769,1,0,1-Apr,12352,1,,,,,,3,4339,1301.7
1009762,209762,23636.36364,3,7.62,623.23,A,普通企业,金融业,1 year,0,0,2013/3/1,0,55,29,18.27272727,0,621.8181818,777.2727273,7,0,0.0,24159.0,66.80769231,1,0,Sep-88,0,1,4.0,0.0,2.0,10.0,8.0,3,4967,0.0
1044360,244360,28000.0,3,6.864,854.87,A,普通企业,建筑业,5 years,0,1,2015/9/1,0,63,14,9.21,0,769.0909091,833.1818182,12,0,0.0,21511.0,53.0,0,0,Aug-96,0,1,5.0,0.0,16.0,7.0,6.0,3,10537,3161.1
1007370,207370,6681.818182,3,16.841,213.26,C,普通企业,公共服务、社会组织,4 years,0,1,2014/3/1,5,334,0,26.30181818,2,665.0,831.25,14,0,0.0,3940.615385,34.89230769,1,0,Oct-94,6,1,8.0,0.0,11.0,21.0,17.0,3,2148,644.4
1018523,218523,15709.09091,3,9.99,464.58,B,普通企业,住宿和餐饮业,10+ years,0,0,2015/10/1,0,344,2,16.47,0,774.5454545,903.6363636,12,0,0.0,16471.15385,52.87692308,1,0,2-Oct,0,1,5.0,0.0,8.0,8.0,3.0,2,7064,1412.8
1003742,203742,21818.18182,3,8.019,744.24,A,普通企业,金融业,< 1 year,1,2,2011/4/1,4,177,26,13.63090909,0,630.0,735.0,5,0,0.0,9633.461538,36.0,1,0,Nov-93,95,1,,,,,,3,6983,2094.9
1016684,216684,13090.90909,3,10.377,527.85,B,政府机构,建筑业,10+ years,0,1,2015/7/1,0,553,27,13.00909091,0,556.3636364,695.4545455,11,0,0.0,17248.0,80.30769231,0,0,Oct-92,0,1,4.0,0.0,8.0,15.0,10.0,1,2578,0.0
1021939,221939,32727.27273,5,19.99,794.65,E,政府机构,信息传输、软件和信息技术服务业,5 years,0,2,2015/11/1,0,29,19,3.109090909,0,613.6363636,767.0454545,9,1,0.0,11061.07692,27.03076923,0,0,1-Dec,0,1,3.0,0.0,2.0,19.0,16.0,0,0,0.0
1024352,224352,21818.18182,3,4.788,722.76,A,政府机构,住宿和餐饮业,10+ years,0,1,2015/5/1,4,340,14,14.11,0,686.3636364,857.9545455,20,0,0.0,25755.0,35.0,0,0,Oct-96,4,1,6.0,0.0,40.0,27.0,12.0,0,0,0.0
1041075,241075,8000.0,3,14.289,269.52,B,普通企业,国际组织,7 years,1,1,2013/10/1,0,365,19,12.47,1,725.4545455,906.8181818,7,1,1.0,11932.30769,72.0,0,0,Dec-95,0,1,5.0,0.0,1.0,10.0,6.0,0,0,0.0
1048513,248513,18909.09091,3,10.323,527.39,B,普通企业,房地产业,2 years,0,0,2016/5/1,2,42,26,7.330909091,0,645.4545455,753.030303,8,1,1.0,1063.846154,5.0,0,0,4-May,5,1,2.0,0.0,1.0,8.0,5.0,0,0,0.0
1038469,238469,34000.0,5,12.584,746.73,B,上市企业,文化和体育业,10+ years,0,2,2014/12/1,4,13,10,17.96,0,659.0909091,823.8636364,17,0,0.0,22395.69231,30.47692308,0,0,Jan-94,4,1,7.0,0.0,14.0,21.0,10.0,2,16138,0.0
1027419,227419,10909.09091,3,27.79,495.01,F,政府机构,制造业,2 years,1,2,2016/9/1,7,162,2,20.84,0,685.0,742.0833333,15,0,0.0,21550.15385,42.57692308,1,0,9-Nov,8,1,11.0,0.0,1.0,16.0,10.0,0,4235,0.0
1028237,228237,30000.0,5,14.049,723.34,C,幼教与中小学校,金融业,10+ years,2,1,2014/3/1,4,162,2,14.77,1,780.0,975.0,13,0,0.0,44898.46154,99.3,1,0,Sep-84,4,1,4.0,0.0,22.0,6.0,4.0,2,8187,0.0
1008920,208920,26797.72727,5,11.862,518.02,C,普通企业,批发和零售业,10+ years,1,0,2015/11/1,0,791,14,25.69090909,0,700.0,758.3333333,7,0,0.0,22029.23077,62.4,0,0,7-Jun,0,1,4.0,0.0,7.0,6.0,5.0,4,10147,3044.1
1038723,238723,20000.0,5,18.205,492.23,D,普通企业,信息传输、软件和信息技术服务业,,1,2,2015/6/1,5,48,10,5.62,0,660.0,770.0,7,1,1.0,42.0,0.346153846,0,0,Apr-89,6,1,4.0,0.0,2.0,25.0,19.0,0,0,0.0
1012390,212390,5727.272727,3,23.87,266.25,E,普通企业,电力、热力生产供应业,10+ years,1,0,2013/11/1,10,246,36,15.00909091,0,741.8181818,803.6363636,17,0,0.0,18338.76923,77.6,1,0,Jul-99,26500,1,8.0,0.0,7.0,18.0,4.0,0,0,0.0
1017787,217787,11000.0,3,7.854,340.34,A,政府机构,电力、热力生产供应业,3 years,0,0,2010/4/1,9,170,23,4.5,0,700.0,816.6666667,8,0,0.0,9817.846154,13.29230769,1,0,Oct-90,15237,1,,,,,,2,3188,0.0
1014537,214537,26181.81818,5,26.95,697.42,F,政府机构,采矿业,6 years,1,1,2014/4/1,5,54,28,26.52727273,1,627.2727273,679.5454545,7,0,0.0,2017.0,26.21538462,0,0,10-Mar,6,1,2.0,0.0,5.0,8.0,2.0,0,6180,1854.0
1017402,217402,7090.909091,3,11.151,200.41,C,幼教与中小学校,电力、热力生产供应业,10+ years,0,2,2015/1/1,5,116,14,5.389090909,1,752.7272727,815.4545455,7,0,0.0,7117.846154,69.13846154,1,0,Feb-83,6,1,2.0,0.0,12.0,6.0,4.0,0,0,0.0
1016643,216643,16363.63636,3,11.99,664.2,C,政府机构,建筑业,3 years,1,2,2016/4/1,0,91,7,21.16,0,705.0,763.75,7,0,0.0,26846.61538,110.6538462,0,0,4-Dec,0,1,3.0,0.0,26.0,12.0,5.0,0,6061,1818.3
1000371,200371,22727.27273,3,13.882,837.79,C,普通企业,住宿和餐饮业,10+ years,1,1,2017/8/1,4,156,18,13.71272727,2,560.4545455,700.5681818,15,0,0.0,29893.84615,57.6,0,0,8-Oct,4,1,4.0,0.0,6.0,13.0,10.0,0,3978,397.8
1015714,215714,15709.09091,3,8.67,607.62,B,政府机构,信息传输、软件和信息技术服务业,1 year,1,0,2014/11/1,0,32,21,8.34,4,552.2727273,690.3409091,7,0,0.0,6732.923077,84.5,0,0,Oct-99,0,1,2.0,0.0,12.0,9.0,8.0,0,6037,0.0
1001492,201492,17697.72727,3,16.489,519.04,C,世界五百强,住宿和餐饮业,8 years,1,0,2014/10/1,0,37,23,23.3,0,613.6363636,715.9090909,9,0,0.0,17700.0,85.61538462,1,0,2-Jun,0,1,5.0,0.0,5.0,9.0,5.0,0,0,0.0
1004998,204998,8727.272727,3,8.253,255.04,B,普通企业,金融业,10+ years,2,0,2016/2/1,5,243,13,26.4,0,654.5454545,818.1818182,6,0,0.0,10877.53846,88.09230769,0,0,8-Feb,6,1,3.0,0.0,6.0,3.0,3.0,3,1951,390.2
1033879,233879,21818.18182,3,16.841,835.62,C,政府机构,公共服务、社会组织,7 years,0,0,2014/4/1,2,121,14,33.39272727,0,665.0,831.25,12,0,0.0,26065.0,89.6,0,0,1-Jun,5,1,6.0,0.0,27.0,20.0,11.0,3,10826,0.0
1027445,227445,8000.0,3,8.679,250.29,A,上市企业,批发和零售业,10+ years,1,1,2016/4/1,4,268,8,5.4,0,680.0,793.3333333,15,2,2.0,9031.0,33.46153846,0,0,Oct-99,4,1,8.0,0.0,1.0,28.0,15.0,2,1479,147.9
1014643,214643,29645.45455,3,16.875,992.7,D,幼教与中小学校,建筑业,4 years,0,2,2012/10/1,4,36,13,23.44909091,0,741.8181818,803.6363636,13,0,0.0,15034.92308,58.7,1,0,Nov-99,4,1,6.0,0.0,8.0,11.0,5.0,0,0,0.0
1016622,216622,10909.09091,3,14.124,403.42,C,普通企业,交通运输、仓储和邮政业,3 years,0,0,2009/6/1,2,62,13,8.881818182,0,747.2727273,871.8181818,8,0,0.0,2670.0,38.53846154,1,0,Aug-95,18950,1,,,,,,0,0,0.0
1015820,215820,10000.0,3,7.139,306.45,A,政府机构,电力、热力生产供应业,10+ years,0,0,2015/1/1,4,62,13,12.20909091,2,548.1818182,685.2272727,12,0,0.0,17353.84615,90.4,0,0,Jul-97,4,1,5.0,0.0,10.0,17.0,12.0,3,278,55.6
1000697,200697,12218.18182,3,14.33,384.59,C,幼教与中小学校,公共服务、社会组织,8 years,0,0,2013/1/1,4,315,23,10.5,1,540.0,630.0,13,0,0.0,9586.0,68.30769231,1,0,Dec-97,48381,1,8.0,0.0,4.0,17.0,11.0,0,0,0.0
1048494,248494,33090.90909,5,18.205,689.12,D,普通企业,电力、热力生产供应业,8 years,0,1,2015/2/1,0,360,0,12.93636364,0,548.1818182,639.5454545,7,0,0.0,2307.0,70.3,1,0,2-Sep,0,1,5.0,0.0,11.0,8.0,7.0,0,0,0.0
1022538,222538,28363.63636,5,13.959,542.28,C,幼教与中小学校,交通运输、仓储和邮政业,10+ years,0,0,2015/9/1,0,229,17,30.20909091,0,560.4545455,700.5681818,16,0,0.0,73645.38462,66.87692308,0,0,Jun-91,0,1,12.0,0.0,3.0,22.0,10.0,0,0,0.0
1028177,228177,6545.454545,3,7.101,187.72,A,普通企业,房地产业,1 year,1,2,2015/10/1,4,318,14,13.60636364,0,752.7272727,878.1818182,9,0,0.0,6188.076923,66.92307692,0,0,7-Nov,4,1,4.0,0.0,8.0,5.0,3.0,3,779,77.9
1024149,224149,7000.0,3,10.989,225.84,B,普通企业,公共服务、社会组织,5 years,2,0,2015/4/1,3,53,19,11.04,0,769.0909091,961.3636364,8,0,0.0,3645.0,56.07692308,0,0,9-Aug,3,1,4.0,0.0,6.0,6.0,4.0,3,1622,162.2
1026921,226921,1227.272727,3,17.27,53.69,D,幼教与中小学校,信息传输、软件和信息技术服务业,5 years,0,0,2012/4/1,5,451,36,3.861818182,0,552.2727273,644.3181818,5,1,1.0,3501.076923,110.3076923,1,0,Dec-00,59505,1,,,,,,1,528,0.0
1042761,242761,8181.818182,5,14.839,230.05,C,普通企业,电力、热力生产供应业,10+ years,0,0,2016/8/1,2,674,11,17.53090909,15,675.0,731.25,25,0,0.0,3056.307692,13.6,0,0,Sep-95,5,1,3.0,0.0,23.0,9.0,8.0,3,3363,672.6
1027653,227653,14181.81818,3,10.637,385.35,B,普通企业,房地产业,10+ years,0,1,2014/2/1,0,160,4,11.73818182,0,710.0,769.1666667,7,0,0.0,4534.615385,73.15384615,1,0,2-Aug,0,1,5.0,0.0,3.0,10.0,2.0,3,3595,1078.5
1024455,224455,3681.818182,3,13.33,152.34,C,普通企业,文化和体育业,10+ years,1,0,2015/4/1,0,114,13,24.52,0,622.7272727,778.4090909,9,0,0.0,4610.0,60.46153846,1,0,5-Feb,0,1,3.0,0.0,16.0,7.0,1.0,3,75,22.5
1010882,210882,13636.36364,3,6.858,467.43,A,政府机构,交通运输、仓储和邮政业,10+ years,0,1,2014/4/1,4,33,22,13.33636364,0,780.0,910.0,23,0,0.0,25160.0,27.56923077,0,0,Apr-74,4,1,13.0,0.0,1.0,29.0,18.0,0,6027,0.0
1018506,218506,21818.18182,3,15.389,683.46,C,幼教与中小学校,住宿和餐饮业,1 year,1,0,2016/11/1,0,255,25,19.75636364,1,660.0,825.0,11,0,0.0,26114.30769,71.50769231,0,0,4-Sep,0,1,6.0,0.0,24.0,9.0,4.0,2,9765,2929.5
1021588,221588,25600.0,3,6.741,796.21,A,上市企业,金融业,10+ years,0,0,2016/1/1,4,66,14,17.02909091,0,580.9090909,677.7272727,19,0,0.0,45109.0,46.30769231,0,0,Oct-83,2,1,10.0,0.0,10.0,32.0,18.0,0,88,8.8
1004713,204713,8181.818182,5,9.44,209.73,B,普通企业,金融业,10+ years,0,0,2017/12/1,0,81,15,34.00909091,0,730.0,912.5,7,0,0.0,6609.230769,42.10769231,0,1,3-Aug,0,1,2.0,0.0,14.0,14.0,10.0,5,4740,948.0
1009658,209658,5454.545455,3,15.1,208.29,C,政府机构,信息传输、软件和信息技术服务业,,1,2,2013/11/1,0,123,12,8.410909091,0,720.0,780.0,14,1,1.0,7293.230769,61.2,1,0,Oct-96,0,1,6.0,0.0,9.0,28.0,14.0,1,2829,282.9
1009663,209663,4727.272727,3,8.129,124.23,A,政府机构,电力、热力生产供应业,,0,1,2016/2/1,2,85,19,18.43636364,0,627.2727273,784.0909091,13,1,1.0,3201.0,14.0,0,0,Nov-87,5,1,6.0,0.0,9.0,26.0,13.0,0,1654,165.4
1031586,231586,14727.27273,5,13.739,404.88,B,政府机构,房地产业,8 years,0,1,2014/10/1,2,345,20,19.74545455,0,780.0,845.0,12,0,0.0,11029.61538,33.92307692,0,0,May-97,5,1,5.0,0.0,13.0,9.0,5.0,0,0,0.0
1008426,208426,11818.18182,3,26.389,392.28,E,政府机构,信息传输、软件和信息技术服务业,1 year,0,0,2016/9/1,0,195,38,13.05,0,675.0,843.75,9,1,1.0,12783.07692,38.0,0,0,4-Aug,0,1,8.0,,9.0,18.0,10.0,0,0,0.0
1036369,236369,21818.18182,5,16.544,476.22,C,幼教与中小学校,公共服务、社会组织,7 years,0,1,2018/4/1,6,391,0,3.730909091,0,670.0,837.5,6,0,0.0,7392.0,54.57692308,0,0,9-Aug,7,1,3.0,0.0,3.0,8.0,7.0,3,3164,316.4
1026817,226817,17000.0,3,15.389,580.94,C,政府机构,房地产业,6 years,1,0,2017/4/1,0,264,30,16.19181818,0,675.0,731.25,20,0,0.0,21455.53846,40.96153846,0,0,Aug-96,0,1,11.0,0.0,13.0,22.0,13.0,0,0,0.0
1023506,223506,15272.72727,3,7.282,429.86,A,普通企业,住宿和餐饮业,10+ years,0,2,2011/9/1,0,215,8,0.196363636,0,805.0,939.1666667,9,0,0.0,12.92307692,0.0,1,0,Jul-88,71,1,,,,,,3,3257,651.4
1008077,208077,3272.727273,3,17.86,144.33,D,幼教与中小学校,电力、热力生产供应业,3 years,0,1,2015/10/1,0,196,14,30.92,0,741.8181818,803.6363636,9,0,0.0,5887.0,59.76923077,1,0,7-Apr,0,1,4.0,0.0,5.0,8.0,2.0,3,1241,124.1
1031619,231619,18000.0,3,14.64,569.08,C,世界五百强,采矿业,6 years,0,1,2014/3/1,2,201,2,11.22545455,0,548.1818182,685.2272727,6,1,1.0,3318.0,48.46153846,1,0,1-Mar,5,1,4.0,,4.0,13.0,5.0,3,2007,0.0
1038137,238137,14454.54545,3,13.482,459.19,C,普通企业,金融业,10+ years,1,2,2014/2/1,0,797,14,7.41,0,593.1818182,741.4772727,3,0,0.0,3658.153846,97.03076923,0,0,Feb-97,0,1,2.0,0.0,2.0,3.0,2.0,1,724,0.0
1013194,213194,17954.54545,5,19.935,547.16,E,普通企业,金融业,10+ years,0,1,2014/10/1,0,790,41,29.11636364,0,747.2727273,934.0909091,11,0,0.0,36766.15385,74.30769231,0,0,Feb-95,0,1,8.0,0.0,3.0,19.0,9.0,0,3066,306.6
1028359,228359,23636.36364,5,16.99,496.95,D,普通企业,公共服务、社会组织,1 year,0,1,2016/7/1,0,340,14,12.37090909,0,730.9090909,852.7272727,17,0,0.0,8056.461538,42.21538462,0,0,6-Sep,0,1,6.0,0.0,13.0,8.0,3.0,0,0,0.0
1036398,236398,5200.0,3,17.99,159.05,D,政府机构,金融业,1 year,0,1,2016/6/1,0,113,22,16.67272727,0,618.1818182,669.6969697,13,0,0.0,31446.92308,50.3,0,0,Aug-96,0,1,8.0,0.0,8.0,15.0,6.0,3,2139,427.8
1032238,232238,6000.0,3,8.703,192.68,B,政府机构,金融业,6 years,0,2,2014/4/1,4,133,40,3.501818182,0,685.0,799.1666667,10,0,0.0,7011.846154,39.69230769,0,0,Sep-95,4,1,5.0,0.0,8.0,23.0,14.0,3,2794,838.2
1030398,230398,18000.0,3,15.499,615.99,B,普通企业,住宿和餐饮业,10+ years,0,2,2012/10/1,0,274,8,10.01818182,0,685.0,856.25,6,0,0.0,7955.0,96.11538462,1,0,Jun-82,3675,1,5.0,0.0,1.0,10.0,10.0,0,0,0.0
1040529,240529,17200.0,5,20.02,438.65,E,政府机构,文化和体育业,6 years,1,2,2015/11/1,0,75,33,31.18,0,675.0,843.75,11,1,1.0,1132.615385,8.6,0,0,7-Dec,0,1,2.0,0.0,12.0,11.0,10.0,5,5068,1520.4
1019138,219138,14727.27273,5,8.19,366.62,A,政府机构,电力、热力生产供应业,10+ years,0,1,2015/1/1,0,315,23,15.3,0,774.5454545,968.1818182,9,0,0.0,10147.38462,48.0,1,0,Jan-00,0,1,4.0,0.0,9.0,12.0,8.0,3,6304,1891.2
1023703,223703,14727.27273,5,16.29,440.51,C,上市企业,信息传输、软件和信息技术服务业,1 year,0,2,2013/6/1,4,338,4,28.80909091,0,640.9090909,694.3181818,19,0,0.0,28385.0,79.7,0,0,Dec-99,613,1,11.0,0.0,21.0,18.0,13.0,4,2469,246.9
1008569,208569,16363.63636,3,5.32,451.73,A,普通企业,住宿和餐饮业,3 years,0,0,2017/6/1,0,675,42,15.52909091,0,861.8181818,933.6363636,13,0,0.0,10403.07692,26.0,0,1,Jan-00,0,1,2.0,0.0,16.0,21.0,7.0,0,3436,0.0
1002705,202705,31818.18182,3,15.389,1196.05,C,普通企业,交通运输、仓储和邮政业,10+ years,1,1,2015/8/1,5,63,14,11.31818182,0,685.0,742.0833333,7,1,0.0,18304.0,77.90769231,1,0,Oct-88,6,1,5.0,0.0,5.0,12.0,5.0,0,0,0.0
1030098,230098,17727.27273,3,9.702,489.52,B,政府机构,公共服务、社会组织,6 years,1,1,2016/1/1,8,66,14,16.87,0,585.0,633.75,8,0,0.0,10426.15385,46.9,1,0,3-Mar,9,1,3.0,0.0,2.0,11.0,8.0,0,0,0.0
1047353,247353,5300.0,3,10.78,172.97,B,政府机构,金融业,< 1 year,0,0,2016/1/1,4,29,19,41.94545455,0,750.0,875.0,20,0,0.0,4828.0,54.2,1,0,3-Sep,4,1,2.0,0.0,33.0,7.0,2.0,3,2176,217.6
1020626,220626,15200.0,3,10.377,501.46,B,幼教与中小学校,金融业,10+ years,0,1,2015/5/1,4,149,22,12.32727273,0,695.0,752.9166667,3,0,0.0,7550.769231,83.13846154,0,0,2-Sep,4,1,2.0,0.0,1.0,2.0,1.0,0,4208,0.0
1021855,221855,35290.90909,3,20.49,1210.34,E,普通企业,房地产业,1 year,1,2,2012/7/1,4,276,20,19.35454545,0,613.6363636,767.0454545,15,0,0.0,29321.53846,71.1,1,0,Jul-00,4,1,,,,,,2,3918,1175.4
1014952,214952,28363.63636,3,8.679,750.86,A,普通企业,电力、热力生产供应业,10+ years,0,1,2015/5/1,4,552,0,12.78545455,0,690.0,747.5,19,0,0.0,14452.0,28.96923077,0,0,1-Apr,4,1,10.0,0.0,12.0,25.0,16.0,3,3645,0.0
1031224,231224,4909.090909,3,13.491,207.97,C,政府机构,采矿业,1 year,0,1,2016/11/1,0,162,2,1.94,3,552.2727273,644.3181818,16,0,0.0,3829.615385,79.73076923,1,0,5-Jan,0,1,3.0,0.0,25.0,7.0,1.0,3,2722,544.4
1004336,204336,3309.090909,3,23.089,105.48,E,普通企业,电力、热力生产供应业,10+ years,1,2,2016/5/1,7,304,8,30.61090909,0,609.0909091,659.8484848,15,1,1.0,11245.23077,41.90769231,1,0,Oct-98,8,1,11.0,0.0,7.0,26.0,12.0,0,0,0.0
1011913,211913,11454.54545,3,7.07,432.73,A,普通企业,农、林、牧、渔业,10+ years,0,2,2017/5/1,10,79,2,24.44545455,1,593.1818182,692.0454545,35,0,0.0,23959.38462,30.58461538,0,0,Aug-95,11,1,11.0,0.0,13.0,44.0,22.0,0,0,0.0
1023126,223126,10045.45455,3,8.496,272.05,B,上市企业,电力、热力生产供应业,< 1 year,1,1,2017/9/1,0,186,9,7.518181818,0,769.0909091,897.2727273,5,1,1.0,2166.923077,20.67692308,0,0,7-Apr,0,1,2.0,0.0,5.0,4.0,3.0,2,2977,0.0
1015855,215855,2659.090909,3,17.57,105.12,D,政府机构,电力、热力生产供应业,10+ years,1,0,2015/3/1,5,275,8,10.34181818,1,690.0,862.5,11,0,0.0,248.0769231,1.3,1,0,4-May,6,1,1.0,0.0,6.0,20.0,5.0,0,0,0.0
1003073,203073,12000.0,5,16.416,306.3,D,幼教与中小学校,国际组织,< 1 year,0,1,2014/6/1,4,735,2,34.29818182,0,548.1818182,593.8636364,14,0,0.0,22095.0,90.13846154,0,0,4-Sep,4,1,7.0,0.0,16.0,17.0,9.0,1,429,42.9
1031811,231811,31590.90909,5,20.817,982.22,F,幼教与中小学校,住宿和餐饮业,4 years,1,2,2016/3/1,4,300,9,28.6,0,785.4545455,981.8181818,8,0,0.0,38066.0,93.5,0,0,Nov-97,4,1,4.0,0.0,13.0,9.0,5.0,0,0,0.0
1013142,213142,21818.18182,3,9.92,644.6,B,高等教育机构,国际组织,6 years,0,1,2018/3/1,0,613,22,16.88727273,0,645.4545455,753.030303,12,0,0.0,1298.076923,3.230769231,0,1,Jun-96,0,1,3.0,0.0,8.0,23.0,9.0,0,0,0.0
1028439,228439,4000.0,3,19.03,146.69,D,幼教与中小学校,建筑业,,2,1,2017/12/1,0,505,10,27.49090909,0,631.8181818,737.1212121,9,0,0.0,8351.538462,49.96923077,0,0,1-Aug,0,1,4.0,0.0,5.0,13.0,9.0,3,1351,405.3
1030608,230608,9818.181818,3,7.362,282.78,B,政府机构,公共服务、社会组织,10+ years,0,0,2015/4/1,0,297,18,16.99363636,0,560.4545455,700.5681818,9,0,0.0,8308.615385,68.2,0,0,Nov-92,0,1,6.0,0.0,9.0,13.0,11.0,3,2482,744.6
1046219,246219,4963.636364,3,10.439,134.52,B,政府机构,金融业,2 years,1,1,2016/10/1,5,72,10,3.36,0,605.4545455,756.8181818,3,0,0.0,2077.384615,12.3,0,0,12-Jul,6,1,1.0,0.0,5.0,2.0,2.0,1,478,47.8
1030297,230297,16545.45455,5,14.22,440.66,C,世界五百强,住宿和餐饮业,10+ years,0,1,2013/3/1,0,343,27,15.50454545,0,604.5454545,755.6818182,7,0,0.0,29230.15385,96.23076923,1,0,Mar-99,0,1,4.0,0.0,3.0,12.0,8.0,3,74,0.0
