interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
25.21,18.18,1.98,12.07,0.0,0.0,75.28,4.71,33.29,19.85,0.0,3,5,1,0,1,0,0
28.29,63.64,3.44,43.1,0.0,0.0,34.82,3.31,36.41,23.53,20.0,3,3,2,0,9,0,0
17.16,24.24,2.71,17.24,0.0,0.0,57.78,1.39,32.69,44.49,60.0,1,3,2,2,8,0,0
27.71,18.18,1.43,12.07,0.0,0.0,66.66,1.14,36.41,23.53,40.0,3,3,0,1,2,0,0
43.15,9.09,0.5,10.34,8.33,20.0,9.02,0.19,34.67,47.18,0.0,3,3,1,1,10,1,0
46.13,15.15,0.36,8.62,0.0,0.0,72.47,1.71,57.61,48.53,60.0,4,3,1,1,0,5,0
36.0,18.18,2.66,17.24,8.33,0.0,35.28,0.59,30.17,16.18,0.0,4,3,1,1,1,0,1
0.03,15.15,1.86,25.86,0.0,0.0,32.41,1.97,38.49,38.24,60.0,1,3,2,2,1,0,0
6.35,3.03,1.81,12.07,0.0,0.0,13.76,0.39,37.03,24.26,20.0,1,3,0,1,0,4,0
24.7,9.09,1.84,8.62,0.0,0.0,26.03,0.65,16.96,11.03,20.0,3,3,1,1,4,3,0
6.72,12.12,3.03,15.52,0.0,0.0,51.9,1.33,43.23,58.82,60.0,1,3,0,0,1,0,0
11.87,6.06,0.66,1.72,0.0,0.0,66.24,1.65,47.55,64.71,20.0,2,3,1,2,1,0,0
45.0,9.09,1.35,3.45,0.0,0.0,74.04,1.29,40.23,40.44,40.0,3,3,2,1,6,4,0
33.84,9.09,3.95,50.0,0.0,0.0,21.14,0.48,24.91,21.08,0.0,4,3,2,0,10,0,1
36.07,36.36,3.54,24.14,8.33,0.0,19.23,0.71,18.19,24.75,0.0,3,3,2,1,1,0,1
14.45,9.09,2.46,5.17,0.0,0.0,61.1,1.32,47.55,64.71,0.0,2,3,2,1,2,4,0
17.26,24.24,1.35,32.76,0.0,0.0,23.48,1.54,11.72,4.41,0.0,2,3,0,1,1,0,0
5.58,30.3,2.81,27.59,0.0,0.0,39.95,4.89,11.35,15.44,0.0,1,3,2,0,1,4,0
48.82,12.12,1.03,10.34,0.0,0.0,80.17,1.34,34.33,21.08,60.0,5,3,2,0,1,0,0
62.71,18.18,1.96,12.07,0.0,0.0,39.38,0.8,22.0,17.4,0.0,5,3,1,1,11,0,1
21.78,18.18,1.46,13.79,0.0,0.0,66.87,1.71,28.73,39.09,20.0,2,3,2,0,1,4,0
45.25,3.03,2.75,15.52,8.33,20.0,35.24,0.42,24.76,33.7,0.0,4,5,1,1,1,0,1
47.64,18.18,2.21,15.52,8.33,20.0,61.84,2.3,27.74,37.75,20.0,4,5,0,1,1,0,0
9.73,18.18,1.58,25.86,0.0,0.0,36.79,6.35,53.03,43.14,20.0,1,3,2,1,10,0,0
18.43,18.18,2.18,18.97,0.0,0.0,54.73,1.71,41.3,41.79,60.0,2,3,2,2,1,0,0
38.22,3.03,0.3,3.45,0.0,0.0,54.02,0.1,34.9,33.7,60.0,3,3,1,2,1,4,0
31.54,12.12,2.29,29.31,0.0,0.0,9.38,0.53,38.9,52.94,60.0,3,3,1,2,9,0,0
24.24,18.18,1.06,18.97,0.0,0.0,26.5,0.63,19.26,3.31,60.0,2,3,1,0,10,0,0
30.17,12.12,1.39,15.52,0.0,0.0,24.91,1.07,63.32,55.27,0.0,3,5,1,1,1,5,0
8.85,27.27,1.78,17.24,8.33,0.0,30.8,1.26,6.48,8.82,60.0,2,3,1,1,1,0,0
20.36,24.24,3.51,25.86,0.0,0.0,28.09,2.58,50.12,52.94,0.0,2,3,0,0,1,0,0
66.47,21.21,3.36,24.14,0.0,0.0,60.65,2.9,43.43,44.49,0.0,5,5,1,1,4,0,1
21.87,9.09,1.77,13.79,0.0,0.0,42.78,1.56,32.36,18.75,40.0,2,5,1,0,5,4,0
1.85,9.09,1.0,12.07,0.0,0.0,13.27,0.56,51.87,70.59,0.0,1,3,0,2,11,2,0
26.75,9.09,0.77,5.17,0.0,0.0,69.46,0.85,48.46,37.75,60.0,3,3,1,2,8,0,0
24.72,18.18,2.91,15.52,0.0,0.0,45.52,1.1,43.89,32.35,60.0,3,3,1,2,8,0,0
10.65,18.18,0.71,17.24,8.33,0.0,6.8,0.17,36.65,49.88,0.0,1,3,2,1,4,8,0
10.98,12.12,1.41,20.69,0.0,0.0,57.41,4.03,46.8,35.78,20.0,1,3,1,0,2,0,0
28.36,21.21,1.88,15.52,8.33,20.0,34.73,1.68,28.79,25.98,60.0,3,3,0,1,5,3,0
21.0,39.39,1.7,31.03,8.33,0.0,31.09,0.95,45.03,33.7,0.0,2,3,1,2,7,0,0
14.45,9.09,1.7,5.17,0.0,0.0,73.21,1.18,36.74,50.0,0.0,2,3,1,1,8,0,0
60.2,15.15,2.64,18.97,0.0,0.0,44.64,0.79,17.83,12.13,0.0,5,5,0,0,3,4,0
36.07,27.27,1.32,15.52,0.0,0.0,46.96,1.22,34.9,33.7,60.0,3,3,1,1,2,3,0
9.89,9.09,1.66,8.62,8.33,20.0,25.27,0.7,8.1,11.03,0.0,1,3,0,2,1,2,0
28.12,27.27,2.1,22.41,0.0,0.0,26.02,1.01,41.06,55.88,0.0,3,3,1,1,5,0,1
36.67,15.15,2.4,18.97,0.0,0.0,31.07,2.3,26.3,35.78,0.0,3,5,2,0,1,2,1
26.92,30.3,2.29,17.24,0.0,0.0,73.18,1.72,13.69,18.63,0.0,2,3,2,1,11,9,1
39.3,36.36,2.0,22.41,0.0,0.0,67.35,2.21,0.0,0.0,60.0,4,3,1,1,1,4,0
22.13,24.24,3.06,22.41,0.0,0.0,78.3,4.35,48.96,51.47,60.0,2,3,1,0,1,2,0
37.02,9.09,0.42,3.45,0.0,0.0,55.0,0.29,43.89,32.35,0.0,3,3,1,1,2,0,0
10.69,21.21,2.93,24.14,0.0,0.0,52.68,7.87,26.75,12.13,0.0,1,3,2,1,2,0,0
17.51,15.15,0.98,6.9,0.0,0.0,57.11,0.57,13.69,18.63,0.0,2,3,1,2,10,0,0
27.14,12.12,1.46,10.34,0.0,0.0,41.7,1.67,40.57,28.43,0.0,2,3,0,1,0,0,1
21.27,0.0,1.43,13.79,0.0,0.0,0.0,0.0,11.72,4.41,20.0,2,3,1,0,1,2,0
21.78,33.33,2.45,24.14,0.0,0.0,41.45,2.23,53.62,57.35,0.0,2,3,0,0,1,4,0
42.35,12.12,1.3,15.52,0.0,0.0,29.35,0.96,6.48,8.82,60.0,4,3,1,0,5,5,0
45.98,39.39,3.09,29.31,0.0,0.0,67.59,5.88,21.03,16.18,60.0,4,5,0,0,10,4,0
17.85,24.24,1.31,46.55,0.0,0.0,25.41,1.68,18.7,13.24,80.0,2,5,1,0,1,4,0
36.41,9.09,0.91,6.9,0.0,0.0,35.89,0.76,27.82,24.75,60.0,4,3,1,1,9,0,0
17.64,12.12,1.53,20.69,8.33,20.0,24.13,1.56,29.76,27.21,60.0,2,3,1,2,1,5,0
20.45,12.12,0.64,13.79,8.33,20.0,35.54,1.06,19.26,3.31,60.0,2,3,1,0,1,0,0
27.26,15.15,1.5,17.24,33.33,20.0,31.15,1.78,39.98,54.41,0.0,3,3,1,1,1,4,0
8.8,21.21,1.3,18.97,0.0,0.0,32.07,1.43,33.29,19.85,40.0,1,3,1,0,5,0,0
33.26,24.24,1.34,31.03,0.0,0.0,58.62,2.75,5.67,7.72,20.0,3,3,0,1,5,9,0
33.92,21.21,1.3,13.79,8.33,20.0,47.83,1.03,21.03,16.18,60.0,3,3,2,1,11,2,0
45.0,9.09,2.48,5.17,0.0,0.0,87.82,0.76,50.12,52.94,40.0,4,3,1,0,5,0,0
20.59,18.18,1.88,17.24,0.0,0.0,45.36,1.64,53.03,43.14,60.0,2,3,0,1,1,4,0
2.22,12.12,0.82,15.52,0.0,0.0,8.65,0.23,68.08,92.65,60.0,1,3,0,0,1,0,0
13.44,12.12,1.11,15.52,0.0,0.0,36.61,0.34,60.1,51.47,0.0,2,3,0,0,1,0,1
28.8,18.18,1.18,10.34,0.0,0.0,28.02,0.47,31.7,43.14,0.0,3,3,0,1,1,2,0
4.28,12.12,1.51,37.93,0.0,0.0,28.22,3.04,75.06,69.12,0.0,1,3,1,0,4,0,0
4.28,45.45,1.96,55.17,0.0,0.0,4.23,0.56,83.87,95.59,0.0,1,3,2,0,11,0,1
80.94,9.09,0.38,3.45,0.0,0.0,65.17,0.47,21.13,5.51,0.0,7,5,2,1,10,3,0
33.84,15.15,1.72,15.52,0.0,0.0,39.64,4.23,53.62,57.35,0.0,4,3,0,0,4,0,0
33.8,21.21,2.75,12.07,0.0,0.0,54.62,0.43,35.97,35.05,0.0,3,3,1,2,2,0,1
8.08,3.03,3.73,18.97,0.0,0.0,1.33,0.07,57.3,62.01,20.0,1,3,0,1,0,0,0
29.93,15.15,3.21,29.31,0.0,0.0,42.0,0.95,38.1,37.75,80.0,3,5,0,0,1,0,0
18.39,27.27,2.57,20.69,0.0,0.0,37.32,4.62,64.09,70.59,0.0,2,3,0,0,1,0,0
38.22,12.12,2.29,17.24,0.0,0.0,54.34,2.26,29.72,40.44,20.0,3,5,1,1,2,0,1
22.75,15.15,0.34,12.07,0.0,0.0,46.88,0.65,51.29,54.41,0.0,3,3,1,1,4,0,0
41.42,18.18,2.35,20.69,0.0,0.0,48.67,1.93,39.98,54.41,0.0,4,3,2,0,4,4,0
10.65,6.06,1.1,6.9,0.0,0.0,55.58,0.69,12.16,16.54,0.0,1,3,0,1,3,0,0
48.67,21.21,1.67,31.03,0.0,0.0,72.32,4.07,18.33,2.21,0.0,4,3,1,0,10,5,1
26.75,27.27,2.0,24.14,8.33,20.0,30.76,1.15,37.82,51.47,60.0,3,3,2,0,1,5,0
30.45,9.09,1.01,10.34,16.67,40.0,32.45,2.0,35.66,48.53,0.0,3,5,1,0,0,0,0
26.72,21.21,2.29,17.24,0.0,0.0,75.77,3.22,23.94,19.85,60.0,3,3,2,1,11,5,0
42.16,36.36,1.36,22.41,8.33,0.0,25.83,0.66,22.07,6.62,20.0,4,3,1,0,1,4,0
34.37,9.09,1.06,10.34,0.0,0.0,34.08,0.35,57.61,48.53,0.0,3,3,2,0,2,9,0
1.85,21.21,0.76,20.69,0.0,0.0,25.45,2.6,43.68,32.11,0.0,1,3,1,0,2,4,0
43.8,9.09,0.58,13.79,0.0,0.0,61.43,2.15,58.85,50.0,40.0,4,5,2,0,1,0,0
40.1,12.12,1.85,17.24,8.33,20.0,51.66,1.07,16.46,0.0,20.0,3,3,2,0,6,9,0
38.14,18.18,2.6,15.52,0.0,0.0,44.58,3.55,43.43,44.49,60.0,3,3,1,0,0,4,0
21.27,39.39,2.12,46.55,0.0,0.0,22.86,2.43,9.1,1.1,60.0,2,3,1,0,2,4,0
29.28,9.09,1.21,5.17,0.0,0.0,82.05,1.06,0.81,1.1,0.0,3,5,1,0,1,0,0
12.88,15.15,1.45,25.86,0.0,0.0,6.47,6.41,59.27,50.49,0.0,2,5,1,1,11,0,1
26.75,9.09,1.52,48.28,0.0,0.0,49.17,0.96,37.45,24.75,60.0,3,3,2,1,3,10,0
14.45,15.15,1.84,10.34,0.0,0.0,52.73,2.05,6.48,8.82,40.0,2,3,0,2,11,0,0
41.95,24.24,3.62,20.69,0.0,0.0,67.24,2.46,50.75,40.44,0.0,4,5,1,1,9,0,0
40.45,27.27,2.32,36.21,0.0,0.0,59.79,1.92,27.74,37.75,20.0,4,3,1,0,6,0,0
11.9,12.12,1.54,20.69,0.0,0.0,39.34,0.75,25.76,35.05,0.0,2,3,1,0,1,4,0
22.53,15.15,2.44,31.03,0.0,0.0,11.03,1.12,20.89,28.43,0.0,3,3,2,1,4,0,1
100.0,18.18,3.16,20.69,8.33,20.0,55.39,1.1,0.0,0.0,0.0,7,3,2,1,2,0,0
36.34,15.15,2.59,17.24,16.67,0.0,82.65,29.37,50.12,52.94,0.0,3,3,1,2,3,4,1
22.91,15.15,1.32,20.69,0.0,0.0,28.19,1.62,73.82,67.65,0.0,2,3,0,1,10,0,0
19.56,15.15,1.65,20.69,8.33,20.0,17.37,0.68,47.8,50.0,0.0,2,3,1,1,3,5,0
9.89,24.24,1.35,32.76,0.0,0.0,12.93,1.34,22.0,17.4,60.0,1,3,1,1,0,4,0
46.1,15.15,3.17,17.24,0.0,0.0,73.47,0.66,57.61,48.53,60.0,4,3,0,0,1,2,0
22.81,9.09,0.78,12.07,0.0,0.0,53.34,1.41,45.57,47.18,0.0,2,5,1,1,6,0,1
20.36,51.52,3.42,39.66,0.0,0.0,62.5,6.53,34.33,21.08,40.0,2,3,2,0,1,0,0
1.85,27.27,2.12,25.86,0.0,0.0,7.54,0.88,77.04,71.45,0.0,1,3,0,0,1,0,0
7.95,15.15,3.05,20.69,0.0,0.0,63.13,2.94,47.7,49.88,0.0,1,3,0,1,0,0,0
29.29,66.67,2.91,53.45,0.0,0.0,41.7,4.17,27.82,24.75,20.0,2,3,2,2,1,4,1
1.85,6.06,0.51,15.52,0.0,0.0,84.09,0.78,31.7,43.14,0.0,1,3,1,1,2,0,0
26.92,27.27,1.17,25.86,0.0,0.0,58.84,2.47,58.85,50.0,60.0,2,3,0,2,1,2,0
17.51,15.15,1.72,12.07,8.33,20.0,67.73,0.49,43.43,44.49,60.0,2,3,2,0,8,0,0
60.82,36.36,1.19,18.97,0.0,0.0,79.34,1.68,26.75,36.4,0.0,5,3,2,1,5,5,0
24.7,18.18,4.36,20.69,8.33,20.0,25.18,0.92,49.83,52.57,0.0,2,5,1,0,1,2,0
30.82,12.12,0.91,5.17,0.0,0.0,70.87,1.08,17.29,23.53,0.0,3,3,0,1,1,0,0
24.24,0.0,1.02,8.62,0.0,0.0,0.0,0.0,37.97,25.37,0.0,2,3,1,2,1,4,0
21.04,12.12,1.35,10.34,8.33,20.0,55.41,0.74,10.85,3.31,60.0,2,3,0,1,8,9,0
9.97,18.18,1.39,20.69,0.0,0.0,80.45,8.64,49.61,39.09,0.0,1,3,2,0,4,4,0
28.8,24.24,0.88,15.52,0.0,0.0,77.32,4.21,34.33,21.08,0.0,2,3,2,0,1,4,0
1.85,12.12,1.77,15.52,0.0,0.0,18.48,1.8,54.07,44.36,60.0,1,3,0,0,2,0,0
32.57,24.24,1.88,13.79,0.0,0.0,68.11,3.2,12.59,5.51,0.0,3,3,1,1,1,0,0
13.36,12.12,1.82,17.24,8.33,0.0,17.68,0.41,34.67,47.18,0.0,1,3,1,0,1,0,0
25.14,15.15,2.89,15.52,0.0,0.0,66.96,1.49,49.61,39.09,0.0,2,3,2,1,9,0,0
13.33,15.15,1.34,18.97,0.0,0.0,13.93,0.82,58.75,49.88,60.0,2,3,2,0,1,0,0
13.73,15.15,3.05,22.41,0.0,0.0,40.27,0.96,60.6,66.18,0.0,1,3,1,0,5,0,0
46.13,24.24,0.78,17.24,0.0,0.0,42.02,1.66,33.83,32.35,0.0,5,5,2,0,3,0,0
33.02,18.18,2.04,13.79,0.0,0.0,18.14,1.62,59.43,64.71,20.0,2,3,0,0,1,4,0
36.71,12.12,2.51,25.86,0.0,0.0,53.21,0.83,26.85,23.53,20.0,2,3,0,1,3,0,0
20.59,6.06,3.78,15.52,0.0,0.0,19.23,1.37,37.97,25.37,80.0,2,5,2,0,1,2,0
59.15,6.06,1.77,12.07,0.0,0.0,96.91,1.47,24.88,9.93,60.0,6,3,0,0,0,5,0
28.8,18.18,3.86,20.69,0.0,0.0,6.41,0.29,49.15,51.72,0.0,2,3,2,1,11,0,1
24.78,18.18,1.01,13.79,8.33,20.0,44.39,0.51,39.98,54.41,0.0,3,3,0,0,5,0,0
44.43,6.06,1.71,17.24,8.33,20.0,23.82,0.58,51.29,54.41,40.0,3,3,2,0,11,5,0
42.16,9.09,2.28,13.79,0.0,0.0,35.0,1.45,41.3,41.79,60.0,5,5,2,1,9,4,0
26.75,12.12,1.44,10.34,0.0,0.0,32.91,0.41,75.06,69.12,40.0,3,3,1,0,1,9,0
13.36,6.06,1.19,12.07,0.0,0.0,22.14,0.6,8.92,12.13,40.0,1,3,0,1,2,0,0
80.75,6.06,0.82,3.45,0.0,0.0,74.91,1.03,72.57,66.18,40.0,6,5,1,1,2,6,0
37.02,6.06,0.72,6.9,0.0,0.0,19.52,0.47,47.7,49.88,0.0,3,5,1,1,0,4,0
37.62,30.3,1.55,25.86,0.0,0.0,56.33,3.88,50.12,52.94,60.0,3,3,2,1,5,4,0
25.9,21.21,2.41,25.86,16.67,0.0,30.23,2.28,52.45,55.88,20.0,2,3,1,0,10,3,0
68.02,12.12,1.69,12.07,0.0,0.0,53.75,2.59,42.37,43.14,40.0,5,5,2,1,0,0,0
11.34,24.24,2.14,18.97,0.0,0.0,38.27,2.57,60.6,66.18,40.0,2,3,0,0,1,0,0
33.84,51.52,2.81,36.21,0.0,0.0,82.94,4.36,68.83,61.76,0.0,3,5,2,0,9,0,0
7.98,9.09,2.48,18.97,0.0,0.0,35.13,3.68,29.0,39.46,0.0,1,3,2,0,1,0,0
20.45,15.15,1.75,10.34,0.0,0.0,66.34,0.78,25.76,35.05,0.0,2,3,2,1,7,0,0
74.01,24.24,1.31,13.79,8.33,20.0,31.51,1.64,47.32,36.4,0.0,5,3,0,0,0,0,1
11.85,9.09,3.5,13.79,0.0,0.0,72.13,2.54,48.46,37.75,0.0,2,3,2,1,1,0,1
5.0,21.21,1.09,22.41,8.33,0.0,44.11,2.59,45.57,47.18,20.0,1,3,1,0,3,0,0
27.28,6.06,2.72,13.79,0.0,0.0,20.85,0.34,37.03,36.4,0.0,3,3,0,0,1,2,1
23.67,15.15,2.09,20.69,0.0,0.0,52.61,2.12,66.75,59.31,0.0,3,5,2,1,3,0,0
21.87,9.09,0.76,3.45,0.0,0.0,37.73,0.65,31.21,17.4,60.0,2,3,0,2,6,4,0
11.9,9.09,0.45,12.07,0.0,0.0,44.6,0.72,43.23,58.82,0.0,2,3,1,1,5,0,0
17.85,9.09,0.69,6.9,25.0,0.0,33.04,1.07,22.07,6.62,60.0,2,3,1,1,4,0,1
25.03,15.15,1.76,20.69,0.0,0.0,36.58,1.61,17.83,12.13,100.0,2,5,1,2,4,0,0
33.26,6.06,1.64,24.14,8.33,20.0,6.25,0.16,22.0,17.4,20.0,3,3,1,2,11,0,1
38.68,27.27,2.9,20.69,0.0,0.0,75.94,2.58,47.32,36.4,0.0,4,5,1,0,1,0,1
10.93,15.15,0.9,20.69,0.0,0.0,32.5,0.73,55.32,45.83,0.0,1,3,0,0,1,4,0
40.1,18.18,2.05,17.24,0.0,0.0,58.13,1.62,45.03,33.7,0.0,3,3,1,1,10,0,0
40.31,27.27,1.16,18.97,0.0,0.0,27.63,0.82,27.74,37.75,40.0,4,3,1,1,8,5,0
88.94,15.15,1.2,17.24,8.33,20.0,38.39,1.89,0.0,0.0,20.0,6,3,1,0,1,0,0
62.71,12.12,2.92,20.69,8.33,20.0,62.18,1.12,46.63,48.53,80.0,5,5,0,0,7,0,0
42.44,15.15,2.2,13.79,8.33,20.0,16.17,0.48,58.27,63.24,0.0,3,3,1,1,3,5,1
23.67,15.15,1.64,13.79,0.0,0.0,27.93,0.77,22.97,18.63,0.0,3,3,1,0,5,0,0
19.56,15.15,1.16,17.24,8.33,20.0,45.52,0.59,25.76,35.05,60.0,2,3,1,2,1,5,0
10.36,36.36,1.98,31.03,8.33,20.0,49.74,2.35,37.03,36.4,0.0,2,3,2,0,8,4,0
28.8,9.09,2.95,12.07,0.0,0.0,29.29,0.84,28.62,14.34,40.0,3,3,1,2,5,0,0
3.33,21.21,1.88,18.97,0.0,0.0,38.55,2.41,40.57,28.43,60.0,1,3,2,0,1,0,0
17.51,12.12,1.28,8.62,0.0,0.0,74.2,2.16,33.29,19.85,40.0,2,3,0,1,10,4,0
28.8,9.09,0.67,13.79,0.0,0.0,23.05,0.59,61.76,67.65,0.0,2,3,0,1,7,0,1
47.64,9.09,1.08,10.34,8.33,20.0,81.7,1.97,41.06,55.88,0.0,4,3,1,1,0,0,0
48.67,12.12,0.37,6.9,0.0,0.0,72.71,0.5,44.31,60.29,0.0,5,3,2,0,4,0,1
21.27,18.18,0.61,13.79,0.0,0.0,27.09,0.72,4.05,5.51,0.0,2,3,1,0,8,0,0
16.75,15.15,1.47,10.34,8.33,20.0,65.2,2.16,0.81,1.1,60.0,2,3,1,1,9,4,0
45.0,12.12,2.99,12.07,8.33,20.0,43.72,0.52,23.94,8.82,0.0,3,5,2,1,1,0,1
18.89,9.09,0.29,12.07,8.33,0.0,21.61,0.99,51.29,54.41,40.0,2,3,0,1,1,0,0
5.86,18.18,1.34,31.03,0.0,0.0,20.0,2.5,31.42,17.65,0.0,1,3,0,0,5,0,0
38.22,42.42,1.3,34.48,0.0,0.0,61.07,6.12,16.46,0.0,0.0,3,5,1,0,1,4,1
0.03,15.15,0.92,3.45,0.0,0.0,35.32,2.66,53.03,56.62,0.0,1,3,1,0,6,0,0
21.51,27.27,0.86,18.97,0.0,0.0,46.43,2.06,51.29,54.41,40.0,3,3,1,0,1,0,0
14.92,9.09,0.99,6.9,0.0,0.0,33.44,1.97,15.21,8.82,60.0,2,3,0,1,10,4,0
6.35,15.15,1.01,17.24,0.0,0.0,18.65,1.66,45.57,62.01,0.0,1,3,2,0,1,0,0
38.39,21.21,1.99,17.24,0.0,0.0,56.44,1.93,34.9,33.7,60.0,3,3,1,1,6,5,0
77.25,12.12,0.75,8.62,0.0,0.0,23.63,0.41,8.1,11.03,60.0,5,3,0,1,10,10,0
53.72,9.09,1.92,5.17,8.33,20.0,41.4,0.78,50.75,40.44,60.0,5,3,2,2,11,0,0
100.0,12.12,1.7,43.1,0.0,0.0,19.38,1.51,42.14,57.35,0.0,7,5,0,1,5,0,0
24.7,12.12,15.0,20.69,0.0,0.0,31.88,2.0,62.93,69.12,100.0,2,5,2,1,10,2,0
45.98,12.12,0.56,10.34,8.33,20.0,0.29,0.01,33.83,32.35,0.0,4,5,2,1,11,5,0
27.6,6.06,1.83,12.07,8.33,20.0,30.8,1.02,9.73,13.24,0.0,2,3,2,0,4,4,0
9.97,30.3,2.41,39.66,0.0,0.0,37.35,1.19,25.76,35.05,60.0,1,3,0,0,0,4,1
3.67,18.18,1.93,25.86,0.0,0.0,73.47,15.87,46.47,63.24,40.0,1,3,1,0,1,0,0
32.58,21.21,3.11,15.52,8.33,20.0,70.79,1.73,52.45,55.88,0.0,3,5,2,0,11,0,1
42.44,3.03,0.18,6.9,0.0,0.0,63.04,0.81,53.62,57.35,0.0,4,5,2,0,1,0,0
53.51,15.15,1.12,17.24,0.0,0.0,77.1,0.9,35.97,35.05,60.0,4,3,0,0,2,5,0
37.09,18.18,1.85,13.79,8.33,20.0,28.32,0.57,21.03,16.18,60.0,3,3,0,1,1,0,0
42.35,18.18,1.48,12.07,0.0,0.0,50.74,0.96,0.81,1.1,0.0,4,3,0,1,7,5,0
62.37,15.15,2.26,12.07,0.0,0.0,70.31,4.97,35.37,22.3,0.0,6,5,1,0,1,0,0
22.55,21.21,1.89,17.24,0.0,0.0,29.94,1.52,63.32,55.27,0.0,2,3,0,0,11,5,0
42.16,3.03,1.71,22.41,0.0,0.0,88.66,0.18,46.63,48.53,80.0,5,5,1,0,8,0,0
27.09,12.12,1.54,20.69,0.0,0.0,4.91,0.14,15.21,8.82,60.0,3,3,0,0,0,0,0
24.7,12.12,0.93,20.69,16.67,40.0,12.27,0.42,50.12,52.94,60.0,2,3,1,0,1,0,0
12.88,12.12,0.18,34.48,0.0,0.0,9.64,0.77,28.73,39.09,0.0,2,3,1,1,10,4,1
10.69,21.21,0.9,13.79,8.33,20.0,38.74,0.77,45.57,47.18,0.0,1,3,0,0,6,4,0
0.03,9.09,1.7,13.79,0.0,0.0,74.2,1.48,6.48,8.82,0.0,1,3,1,0,1,2,0
43.87,18.18,2.17,15.52,0.0,0.0,55.48,5.73,18.33,2.21,40.0,3,5,2,0,1,0,0
11.9,21.21,1.83,15.52,0.0,0.0,58.48,3.28,27.74,37.75,0.0,2,3,1,2,1,0,0
31.54,9.09,0.59,8.62,0.0,0.0,60.27,1.45,47.8,50.0,60.0,3,3,1,1,2,0,0
26.72,12.12,1.36,12.07,0.0,0.0,38.64,0.36,24.76,33.7,0.0,3,3,1,0,1,0,0
70.41,3.03,2.76,5.17,0.0,0.0,49.27,0.57,24.76,33.7,0.0,5,5,2,1,11,6,1
36.0,9.09,1.21,10.34,0.0,0.0,37.12,0.29,24.91,21.08,0.0,4,3,2,1,3,0,1
17.51,15.15,2.38,25.86,0.0,0.0,47.64,1.68,53.03,43.14,60.0,2,3,0,0,7,0,0
50.14,18.18,2.81,34.48,0.0,0.0,52.32,2.68,3.24,4.41,0.0,4,3,2,0,6,0,0
34.83,45.45,2.29,34.48,0.0,0.0,29.85,2.04,62.59,54.41,80.0,3,5,1,0,1,0,0
22.75,15.15,1.84,10.34,0.0,0.0,65.24,1.19,0.0,0.0,0.0,3,3,1,1,9,7,0
67.54,36.36,1.7,24.14,0.0,0.0,59.08,2.49,33.29,19.85,60.0,6,5,1,1,1,0,0
30.07,18.18,3.02,25.86,0.0,0.0,20.45,1.54,13.78,18.75,80.0,3,5,0,0,4,3,0
64.55,24.24,1.76,20.69,0.0,0.0,28.99,0.93,52.45,55.88,0.0,5,5,1,1,8,0,0
25.03,18.18,0.61,18.97,0.0,0.0,17.68,1.29,4.86,6.62,0.0,2,3,2,2,11,4,0
17.51,39.39,2.49,37.93,0.0,0.0,27.65,3.5,71.32,64.71,0.0,2,5,1,0,10,0,0
42.44,12.12,0.59,6.9,8.33,20.0,43.11,0.34,46.63,48.53,0.0,4,3,1,0,5,0,1
45.0,18.18,2.08,17.24,0.0,0.0,51.12,1.48,1.62,2.21,60.0,3,3,0,0,1,0,0
28.8,24.24,1.11,22.41,0.0,0.0,31.26,2.34,56.46,47.18,60.0,3,3,1,0,1,5,0
43.8,12.12,1.11,31.03,0.0,0.0,35.87,5.48,63.32,55.27,0.0,4,5,1,0,1,0,0
21.27,9.09,1.56,15.52,0.0,0.0,74.55,5.06,11.35,15.44,60.0,2,3,2,0,4,0,0
13.68,30.3,2.45,22.41,0.0,0.0,61.19,2.44,47.8,50.0,0.0,2,3,2,1,4,4,0
68.02,24.24,2.65,18.97,8.33,20.0,57.4,1.27,43.89,32.35,60.0,5,5,2,0,3,0,0
22.98,9.09,1.58,6.9,0.0,0.0,63.01,0.37,37.82,51.47,0.0,2,3,1,1,2,4,0
22.75,12.12,1.13,10.34,8.33,20.0,41.48,0.45,4.05,5.51,60.0,3,3,0,0,1,0,0
33.26,15.15,2.35,15.52,0.0,0.0,74.39,0.86,35.66,48.53,20.0,3,3,0,1,2,5,0
14.42,6.06,1.76,8.62,0.0,0.0,73.18,2.05,16.39,22.3,60.0,2,3,2,0,1,2,0
64.56,27.27,2.22,24.14,0.0,0.0,79.59,3.61,32.25,18.63,0.0,6,5,2,1,5,0,0
6.29,24.24,1.48,20.69,0.0,0.0,28.57,1.13,44.31,60.29,0.0,1,3,1,0,1,0,0
13.44,12.12,1.22,12.07,8.33,20.0,36.73,0.47,54.18,44.49,0.0,2,3,0,1,1,4,0
31.75,12.12,3.04,12.07,8.33,20.0,51.25,0.86,31.21,17.4,0.0,4,3,1,1,11,0,1
63.22,18.18,3.4,25.86,0.0,0.0,53.31,3.24,54.18,44.49,0.0,5,5,1,0,1,0,0
26.92,33.33,1.77,58.62,8.33,20.0,39.55,3.93,22.97,18.63,0.0,2,3,2,0,1,0,1
40.45,6.06,0.81,13.79,0.0,0.0,36.07,1.58,36.55,35.78,20.0,4,5,1,0,1,9,0
