total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
66.73,5,72.91,65.86,6,5,1,1,0,5,2.63,0,31.03,4.76,91.17,0,0,76.44,0
24.07,5,63.74,22.31,6,3,6,10,1,0,1.46,0,3.45,0.64,62.77,0,0,0.0,1
61.84,5,46.48,43.26,4,4,9,6,0,0,1.28,0,12.07,0.45,25.54,0,0,0.0,1
30.53,3,9.7,29.33,1,4,13,5,1,0,2.14,0,22.41,1.88,18.06,0,0,0.0,0
16.05,3,11.65,12.86,2,3,13,8,0,4,1.46,0,10.34,0.4,35.24,0,1,1.13,0
33.46,3,7.33,35.61,1,4,5,5,0,0,0.62,0,8.62,1.14,30.59,0,3,29.26,0
45.21,3,5.52,39.47,1,4,11,9,2,4,1.72,0,24.14,3.48,31.99,0,1,9.92,0
22.35,3,33.85,23.67,3,5,13,2,1,0,2.29,0,17.24,1.09,24.29,0,3,10.68,0
12.33,3,28.8,11.46,3,4,1,6,1,0,2.52,0,10.34,0.55,30.23,0,0,3.76,0
22.9,3,9.97,20.16,1,4,3,7,1,4,1.51,0,12.07,0.91,49.13,0,0,0.0,0
42.27,3,26.85,54.79,3,3,8,11,0,0,5.61,1,18.97,5.69,68.4,1,0,0.0,1
66.73,3,29.93,77.16,3,4,3,1,0,0,2.52,0,17.24,4.59,68.84,0,3,85.14,0
8.81,3,31.54,11.85,3,4,3,1,0,0,1.57,0,27.59,1.01,29.11,0,1,13.15,0
20.84,3,45.89,24.49,5,4,4,5,1,7,1.95,0,13.79,0.36,15.84,0,1,19.44,0
9.98,3,40.1,12.05,3,4,8,2,1,0,1.08,0,10.34,0.2,64.55,0,0,0.0,1
62.82,5,29.84,46.36,3,4,4,1,0,4,1.78,1,13.79,3.25,81.41,0,0,0.0,1
24.29,3,12.37,23.82,1,3,0,0,2,4,2.18,0,18.97,1.72,73.95,0,2,29.41,0
12.33,3,25.77,11.79,3,4,3,1,2,5,4.09,0,8.62,2.34,74.04,0,0,0.0,1
9.98,3,9.03,10.74,2,4,6,4,0,4,1.04,0,6.9,0.79,43.28,0,2,7.71,0
26.42,3,19.28,24.37,2,5,7,2,1,4,2.46,0,31.03,1.66,23.13,0,0,0.0,0
19.37,3,17.16,17.33,1,4,11,1,0,8,1.42,0,55.17,11.05,12.24,0,3,11.98,0
15.85,5,40.45,14.65,4,4,11,0,0,0,1.9,0,22.41,4.26,55.55,0,0,21.13,0
18.9,3,41.82,21.16,4,3,13,2,1,5,2.38,0,5.17,0.89,88.01,0,1,2.86,0
15.76,3,36.07,21.45,3,4,3,6,1,0,3.43,0,12.07,2.55,44.11,0,3,9.13,0
31.7,3,25.03,40.14,2,4,13,1,1,0,0.85,0,27.59,2.88,58.83,0,1,20.14,0
2.64,3,32.57,3.65,3,4,3,8,0,2,0.7,0,13.79,0.63,18.37,0,0,0.0,0
48.83,3,1.85,45.96,1,4,1,7,2,0,0.46,0,13.79,1.93,23.48,0,0,0.0,0
45.21,5,45.25,41.08,4,2,12,1,0,5,0.28,2,12.07,0.97,41.16,0,4,0.68,0
62.82,5,36.0,48.52,4,4,4,3,0,0,2.58,0,29.31,4.14,71.72,0,0,0.0,1
9.51,3,10.11,8.23,1,1,1,11,0,5,1.41,0,17.24,0.31,14.38,0,2,1.37,0
38.94,3,11.85,31.71,1,4,9,11,0,0,1.87,0,17.24,0.83,9.18,0,1,17.56,0
36.02,5,28.8,24.42,3,4,8,1,2,4,2.2,0,6.9,2.8,69.64,0,0,0.0,1
38.06,3,5.12,36.69,1,2,1,1,0,0,2.25,0,31.03,2.19,43.34,0,0,0.0,0
54.21,3,21.27,46.11,2,4,0,10,0,0,3.39,0,32.76,2.87,31.75,0,1,43.03,0
51.08,5,25.21,44.77,3,3,3,5,0,2,1.4,0,20.69,1.7,48.44,0,3,75.5,0
21.92,3,14.45,21.39,2,5,10,1,2,0,2.0,0,13.79,0.68,34.92,0,3,22.65,0
12.92,3,46.13,16.4,4,3,13,0,1,5,0.36,0,8.62,1.71,72.47,0,3,2.02,0
9.0,5,25.03,6.05,2,1,10,4,2,3,0.61,3,17.24,0.07,5.09,0,0,0.0,0
11.47,3,35.76,10.21,3,4,11,5,1,3,1.18,0,8.62,0.53,43.47,0,2,7.98,0
13.74,3,20.99,12.84,2,4,5,3,1,0,2.66,0,12.07,4.1,69.87,0,0,0.0,1
47.16,5,29.28,36.83,3,0,11,1,1,0,3.54,0,48.28,2.69,34.74,0,0,0.0,1
82.19,5,48.67,56.02,5,4,11,8,0,0,2.98,1,22.41,1.07,27.86,0,0,0.0,1
31.31,3,6.61,25.06,1,4,10,4,0,4,0.96,0,13.79,2.57,30.0,0,1,16.5,0
18.59,3,36.34,16.49,3,4,11,10,1,0,2.06,0,22.41,0.95,42.76,0,0,0.0,0
21.72,3,43.49,22.96,4,2,12,11,1,0,0.21,0,3.45,0.12,21.73,1,0,0.0,1
12.33,3,22.98,15.84,2,0,4,0,1,0,1.52,0,18.97,2.15,55.29,0,2,17.0,0
30.53,3,44.66,33.83,3,4,3,1,0,4,2.63,0,8.62,1.85,52.12,0,0,0.0,0
21.72,3,13.68,19.75,2,4,13,6,1,4,0.96,1,24.14,1.51,22.8,0,0,16.66,0
46.85,5,28.2,30.96,3,4,3,0,1,4,2.17,0,20.69,2.28,34.74,0,0,0.0,1
9.24,3,23.15,7.47,2,0,2,5,0,3,0.74,0,10.34,0.02,1.82,0,3,1.86,0
15.85,3,25.21,20.96,3,0,9,1,2,4,2.06,0,12.07,1.51,65.82,0,0,0.0,1
73.58,5,31.44,51.61,3,3,13,1,2,0,2.01,0,22.41,2.43,41.61,0,0,0.0,1
27.83,5,23.12,23.03,2,4,11,9,1,4,3.5,0,20.69,4.44,80.36,0,0,0.0,1
10.57,3,9.97,12.6,1,1,13,2,1,0,2.85,0,17.24,4.06,45.63,0,1,4.52,0
52.25,5,61.74,44.06,5,4,9,9,0,0,5.4,0,43.1,16.53,77.6,1,2,4.2,0
3.41,3,17.64,2.75,2,4,10,10,1,4,1.72,0,12.07,0.36,28.84,0,3,4.52,1
26.42,5,46.81,24.79,4,0,3,0,1,0,1.81,0,15.52,3.34,68.73,0,0,0.0,1
17.03,3,18.99,15.83,2,0,13,2,1,0,1.33,0,5.17,0.59,26.98,0,0,0.0,0
28.38,3,34.97,34.16,3,4,9,1,0,0,2.83,1,25.86,2.65,41.86,0,3,37.47,0
8.92,3,15.04,7.02,2,3,13,11,1,0,2.85,0,10.34,0.64,25.48,0,0,0.0,1
51.61,5,57.2,48.51,5,4,13,6,1,0,1.34,0,15.52,1.51,54.34,0,0,0.0,1
17.81,3,43.87,21.79,3,4,12,10,1,0,1.23,0,12.07,1.25,50.03,0,3,2.9,0
46.07,3,31.44,40.74,3,3,8,1,0,0,2.17,0,20.69,2.43,54.29,0,0,0.0,1
7.23,3,83.73,9.44,6,2,5,3,1,1,2.66,0,18.97,0.14,6.98,0,0,0.0,1
24.54,3,16.13,22.28,2,4,2,3,0,4,0.71,1,15.52,0.81,39.41,0,3,21.81,0
53.03,5,51.41,50.41,6,0,1,10,0,0,1.07,0,13.79,1.7,63.21,0,2,69.29,0
39.33,5,43.46,26.74,3,1,7,1,1,4,1.94,0,13.79,3.43,47.84,0,0,0.0,1
2.31,3,20.72,1.48,2,4,2,3,1,5,0.49,1,6.9,0.9,32.14,0,0,0.0,0
11.45,3,28.53,15.11,2,4,1,9,1,5,0.44,0,13.79,2.98,42.68,0,3,3.52,0
4.7,3,56.11,5.42,5,3,2,3,1,6,1.57,0,10.34,0.53,43.78,0,0,0.0,0
0.2,3,15.75,0.14,2,2,13,11,2,2,0.84,0,15.52,0.15,3.44,0,0,0.0,0
9.98,3,5.97,8.25,1,4,4,9,0,0,1.09,0,13.79,0.85,25.54,0,3,2.03,0
66.73,5,43.64,60.17,4,0,10,2,2,0,2.55,0,13.79,5.81,68.21,0,1,76.98,0
33.46,3,17.64,41.69,2,4,10,5,0,0,1.49,0,10.34,2.23,49.2,0,3,19.43,0
45.21,5,52.81,41.27,5,3,13,8,0,4,1.95,0,36.21,3.8,57.55,0,0,0.0,0
61.84,3,7.12,50.81,1,2,0,8,0,0,0.26,0,12.07,2.66,38.75,0,0,0.0,0
52.05,3,34.97,56.74,3,4,7,2,0,0,2.32,0,18.97,2.04,28.32,0,0,0.0,1
26.42,5,42.78,23.39,5,4,7,1,0,0,2.78,0,15.52,2.42,78.54,0,0,25.54,0
12.33,3,21.27,13.93,2,4,8,2,0,4,2.05,0,6.9,0.69,68.13,0,0,0.0,1
36.99,3,16.75,37.16,2,2,8,1,1,0,1.82,0,15.52,1.58,47.23,0,0,12.62,0
27.59,5,52.35,23.92,4,4,3,1,0,0,1.26,0,32.76,2.45,36.81,0,0,0.0,1
32.94,5,24.7,27.67,2,1,10,2,0,0,1.99,0,15.52,1.47,34.82,0,0,0.0,0
32.05,5,45.25,23.82,4,3,8,1,1,0,2.75,2,15.52,0.42,35.24,0,0,0.0,1
28.3,3,47.64,28.9,4,3,12,4,1,0,2.51,1,18.97,1.19,29.66,0,0,0.0,1
37.38,5,36.34,29.51,3,2,7,10,0,0,0.77,1,10.34,0.4,23.05,0,0,0.0,1
35.81,5,30.82,23.94,3,4,7,11,1,4,1.29,0,17.24,3.92,43.47,0,0,8.64,0
22.41,3,22.98,19.19,2,4,3,2,1,0,1.95,0,8.62,1.38,76.61,0,0,0.0,0
33.46,5,43.8,32.09,4,0,12,2,2,2,0.48,0,10.34,0.52,21.52,0,0,0.0,1
2.94,3,29.35,2.53,3,2,5,1,1,4,2.03,0,25.86,1.74,25.87,0,0,0.0,1
33.46,5,57.58,27.22,5,3,1,1,1,4,1.01,0,6.9,1.49,72.9,0,0,0.0,1
80.43,3,20.59,76.82,3,4,10,8,1,0,2.15,1,18.97,3.48,85.81,0,0,0.0,1
33.46,3,28.8,31.74,3,4,13,7,1,0,1.25,0,17.24,1.65,36.54,0,3,22.73,0
28.77,3,14.45,23.52,2,3,6,6,1,0,3.56,0,37.93,3.73,47.45,0,3,12.77,0
27.59,5,51.35,26.03,5,4,13,1,1,0,2.73,0,27.59,2.43,53.39,0,1,26.13,0
35.81,3,38.14,35.3,3,1,8,4,0,0,2.11,0,20.69,2.52,67.35,0,0,0.0,0
35.81,5,14.24,20.97,2,4,11,1,0,0,0.94,0,17.24,0.73,13.93,0,1,20.56,0
9.43,3,45.24,8.73,4,3,13,0,0,0,1.67,0,20.69,4.04,41.7,0,3,11.62,0
17.95,3,25.14,15.43,2,1,11,11,0,4,1.9,0,10.34,1.09,32.81,0,3,20.97,0
41.49,3,17.85,35.16,2,0,7,3,0,0,3.3,0,27.59,2.4,36.89,0,0,29.47,0
29.94,5,38.78,26.77,3,3,0,8,0,4,2.34,0,18.97,3.02,67.9,0,3,27.18,0
38.94,3,2.22,30.98,1,4,11,7,0,2,2.2,0,31.03,8.71,52.52,0,3,27.82,0
0.0,3,34.6,0.24,2,2,11,2,0,9,0.54,2,17.24,0.16,13.87,0,0,0.0,1
8.02,3,3.64,8.33,1,3,7,10,1,0,2.75,0,13.79,0.55,49.38,0,3,7.39,0
17.81,5,10.36,11.91,2,3,13,2,1,3,2.68,0,34.48,0.84,7.05,0,3,16.03,1
5.87,3,28.36,4.8,3,4,4,5,1,3,1.88,1,15.52,1.68,34.73,0,3,2.22,0
17.03,3,41.31,16.84,3,4,3,1,0,2,0.97,1,24.14,0.59,28.69,0,0,19.24,0
12.55,3,33.02,13.17,2,4,9,1,0,4,1.86,0,12.07,1.62,72.7,0,0,11.48,0
7.63,3,18.89,8.67,2,4,13,1,2,0,2.67,0,18.97,1.58,43.81,0,1,0.86,0
19.77,3,31.75,21.66,3,2,10,7,0,0,2.39,0,20.69,1.13,65.43,0,0,0.0,1
15.26,3,21.27,17.26,2,4,13,1,0,0,1.01,0,12.07,0.74,51.15,0,2,21.22,0
12.33,3,11.07,10.86,1,4,2,4,0,2,2.69,2,13.79,5.62,73.47,0,0,0.0,1
13.27,3,4.04,11.27,1,0,7,5,0,4,1.12,0,8.62,0.82,31.07,0,3,2.04,0
11.94,3,28.8,13.71,2,2,13,6,2,4,1.03,0,10.34,4.33,83.99,0,3,8.71,0
10.96,3,34.64,9.96,4,0,12,0,1,5,1.03,0,10.34,0.11,18.48,0,0,0.0,0
8.1,3,45.98,11.4,4,4,11,8,1,0,1.72,0,18.97,2.0,27.55,0,0,0.0,0
32.76,3,31.82,31.45,3,4,7,0,1,0,2.55,0,44.83,3.07,35.98,0,3,29.6,0
58.51,3,52.09,68.55,4,4,1,3,1,0,0.68,2,13.79,1.63,31.3,0,0,0.0,1
12.33,3,14.42,15.45,2,4,5,1,0,2,1.76,2,8.62,2.05,73.18,0,3,3.88,0
9.98,3,31.75,12.17,4,3,10,11,1,0,3.04,0,12.07,0.86,51.25,0,0,0.0,1
1.47,3,22.5,1.35,3,4,11,11,1,7,1.7,0,10.34,2.49,64.9,0,0,0.0,0
74.56,3,37.09,69.12,4,2,11,0,1,4,1.88,0,25.86,8.81,46.59,0,2,10.76,0
15.46,3,12.88,15.32,2,4,13,10,2,10,0.96,0,6.9,0.23,11.17,0,3,19.86,0
37.38,3,0.03,38.81,1,2,2,9,0,4,0.39,0,12.07,2.11,38.64,0,0,0.0,0
13.5,3,15.04,10.92,2,4,10,1,1,4,1.03,0,12.07,1.16,30.46,0,0,0.0,1
23.68,3,19.56,19.99,2,0,11,1,0,4,1.93,0,22.41,2.07,63.09,0,0,0.0,1
16.56,3,19.17,14.05,2,5,9,9,1,5,1.07,2,8.62,0.72,38.17,0,0,0.0,1
29.94,3,7.57,35.65,1,4,12,9,0,0,1.17,0,25.86,2.85,46.38,0,3,6.75,0
19.37,5,74.53,21.42,6,3,13,6,0,0,2.67,0,36.21,1.45,28.44,0,0,0.0,1
23.68,3,10.65,19.17,1,4,3,2,1,0,1.06,1,17.24,1.32,79.21,0,0,0.0,0
14.68,3,22.64,13.58,2,5,1,4,0,2,1.37,0,24.14,1.56,26.56,0,0,0.0,0
19.28,3,32.33,23.51,3,0,3,0,1,0,1.43,0,36.21,1.52,35.11,0,2,15.82,0
2.47,3,25.77,3.48,3,4,11,1,2,5,2.91,0,24.14,1.44,43.57,0,3,6.12,1
14.29,3,45.98,17.65,4,2,3,1,0,0,1.55,1,8.62,2.04,87.72,0,0,0.0,1
45.21,5,27.6,27.9,2,3,7,1,2,0,1.66,0,15.52,2.17,33.39,0,0,0.0,1
49.85,5,55.96,44.57,4,4,13,2,0,0,1.78,0,15.52,3.99,49.16,0,0,0.0,0
14.09,3,20.41,17.86,2,4,1,8,1,0,1.85,0,1.72,2.99,76.36,0,3,18.18,0
7.05,3,19.17,9.13,2,1,2,1,2,5,2.88,0,12.07,0.51,88.39,0,0,0.0,1
21.72,3,21.78,24.65,2,1,1,1,2,0,1.13,0,34.48,1.56,16.61,0,3,4.23,0
31.7,3,36.34,42.0,3,4,1,11,1,0,2.08,0,18.97,1.4,41.61,0,0,0.0,1
19.81,3,19.05,22.6,2,4,3,11,1,4,2.07,0,3.45,1.99,62.84,0,0,0.0,1
21.92,5,34.64,16.31,4,1,12,11,1,4,1.7,0,24.14,1.4,49.64,0,0,0.0,1
23.68,3,11.85,19.28,2,4,3,1,1,0,2.43,0,20.69,4.21,53.84,0,0,0.0,1
36.4,5,42.29,24.36,4,3,1,1,1,0,2.33,0,20.69,2.12,56.07,0,2,37.67,0
24.07,5,55.17,19.06,5,1,2,1,0,0,1.98,0,37.93,6.13,74.81,0,4,29.75,0
33.46,3,24.7,31.74,2,4,0,0,1,0,1.87,0,22.41,1.81,76.91,0,1,25.79,0
15.5,3,29.35,20.46,3,4,3,3,1,10,1.71,0,15.52,0.85,44.16,0,0,0.0,1
19.37,3,30.82,19.2,3,4,13,1,0,0,1.43,0,22.41,3.66,70.18,0,3,23.26,0
68.69,5,52.09,51.87,5,3,2,5,0,0,0.31,0,13.79,1.42,22.41,0,0,0.0,1
22.66,3,28.23,22.22,3,4,13,6,0,0,2.82,0,25.86,0.87,30.18,0,0,19.53,0
33.46,3,8.5,35.8,1,4,11,8,0,0,2.93,0,37.93,1.96,12.02,0,0,3.62,0
9.69,3,38.39,8.67,3,4,7,1,1,5,2.2,0,27.59,1.48,52.73,0,0,0.0,1
12.33,3,31.06,11.57,3,0,2,11,0,0,2.15,0,15.52,0.66,78.48,0,0,0.0,1
73.58,5,45.98,56.4,4,3,0,6,1,4,1.3,0,1.72,5.24,0.0,0,0,0.0,1
15.46,3,10.65,14.92,1,3,11,1,0,4,1.35,0,15.52,2.51,36.58,0,3,9.94,0
33.46,5,37.09,30.66,4,4,13,1,0,0,1.19,0,20.69,3.81,57.02,0,2,38.67,0
38.94,3,28.29,35.31,3,3,5,9,0,0,3.44,0,43.1,3.31,34.82,0,1,3.36,0
42.27,3,15.96,52.24,2,4,7,1,0,0,2.3,0,27.59,3.88,47.98,0,2,32.95,0
35.81,3,13.36,31.91,1,4,1,8,0,0,1.75,2,17.24,9.09,56.15,0,0,17.81,0
21.0,3,55.55,24.97,5,4,13,1,1,5,1.23,0,13.79,1.57,66.05,0,3,11.96,0
56.95,3,24.04,55.19,2,4,9,5,0,2,1.31,0,24.14,1.7,24.87,0,3,32.77,0
8.02,3,35.35,9.71,3,1,8,1,0,2,0.39,0,17.24,2.47,56.56,0,3,2.36,0
6.07,3,36.3,7.21,3,3,1,9,1,0,0.6,0,6.9,1.44,51.82,0,0,0.0,1
35.91,3,17.23,36.76,2,4,11,7,1,0,1.99,1,22.41,2.9,49.36,0,3,24.47,1
72.02,5,18.18,38.95,2,4,11,1,0,4,2.92,0,20.69,3.59,56.25,0,0,0.0,1
31.82,3,17.97,27.32,2,1,5,9,0,0,2.18,1,24.14,2.72,36.79,0,0,0.0,0
9.51,3,11.85,8.18,2,4,9,6,0,4,2.56,0,18.97,1.24,47.59,0,0,0.0,0
1.17,3,34.45,1.39,3,2,8,1,0,4,3.07,0,18.97,1.87,46.34,0,0,0.0,0
40.51,5,32.15,25.66,3,4,11,8,1,0,0.48,1,18.97,1.6,27.77,0,0,0.0,1
5.86,3,19.05,7.61,2,2,10,1,0,4,3.08,3,18.97,2.36,69.48,0,2,4.56,0
31.95,5,12.88,16.82,2,4,3,1,0,0,2.65,0,31.03,3.42,36.93,0,4,1.75,0
21.72,3,29.29,25.03,2,3,1,1,2,4,2.91,0,53.45,4.17,41.7,0,1,4.4,1
37.38,5,70.93,38.17,5,3,3,4,0,0,1.49,0,18.97,2.21,57.86,0,4,21.87,0
59.3,5,44.8,39.17,4,4,2,4,2,0,1.84,0,24.14,1.78,46.43,0,0,0.0,1
33.46,3,13.84,30.69,2,4,3,1,1,4,2.22,0,41.38,0.37,11.79,0,3,31.69,0
19.37,3,77.77,30.31,5,4,7,1,0,0,1.16,1,17.24,1.16,35.68,0,0,0.0,1
24.66,5,38.11,21.87,3,4,11,5,0,4,2.35,0,22.41,2.54,68.23,0,0,0.0,1
62.82,3,29.84,68.5,3,4,5,3,0,0,0.78,2,17.24,0.23,7.08,0,0,0.0,0
28.38,5,43.8,21.84,4,4,0,1,0,0,1.85,3,24.14,1.53,66.43,0,4,28.58,0
47.16,3,36.86,58.65,3,0,7,1,0,4,0.9,1,13.79,2.76,71.72,0,3,39.94,0
13.5,3,4.28,10.33,1,3,2,4,0,2,1.47,0,12.07,0.26,18.9,0,3,1.33,0
17.03,3,5.95,14.76,1,4,12,1,0,0,0.16,1,8.62,0.83,22.97,0,3,20.97,0
74.56,5,84.48,59.83,5,4,11,6,0,0,1.58,0,13.79,0.8,32.53,0,0,0.0,0
47.02,5,30.82,38.45,3,4,13,9,0,0,1.86,0,8.62,3.82,80.45,0,0,0.0,1
33.46,5,52.09,33.89,5,2,9,8,1,0,1.86,1,27.59,1.05,38.19,0,3,18.17,0
41.29,3,30.68,43.34,2,0,11,1,0,0,1.85,0,17.24,2.05,63.04,0,3,42.48,0
51.08,5,25.52,44.88,3,4,11,10,0,0,1.49,0,6.9,0.88,18.37,1,0,0.0,1
5.64,3,52.35,8.27,4,1,7,1,0,2,3.03,0,24.14,3.03,56.05,0,3,5.9,0
26.42,5,36.34,20.67,3,4,1,11,2,0,1.01,0,25.86,1.62,17.98,0,0,0.0,0
11.15,3,41.31,12.11,3,4,12,1,2,4,3.44,0,18.97,0.4,9.41,0,0,0.0,1
15.46,3,20.06,15.37,2,3,7,2,1,0,1.6,1,27.59,0.98,35.74,0,3,8.96,0
15.12,3,18.43,16.87,2,4,1,11,0,0,2.49,0,36.21,2.99,59.82,0,2,9.42,0
9.98,3,2.1,10.32,1,4,13,4,0,9,0.08,0,10.34,0.09,1.96,0,0,0.0,0
21.92,3,15.04,21.73,2,2,10,10,1,4,1.16,0,12.07,0.73,24.46,0,0,0.0,0
24.61,3,20.59,28.3,3,4,12,11,0,4,2.88,0,37.93,2.64,28.7,0,0,0.0,1
26.42,3,11.0,31.96,1,4,3,11,1,0,2.03,0,10.34,1.19,34.06,0,2,26.21,0
33.47,5,34.64,21.07,4,4,10,1,0,4,3.55,0,20.69,0.78,21.81,0,0,34.53,0
9.98,3,35.17,9.71,3,2,12,4,1,9,0.22,0,3.45,0.3,79.02,0,0,0.0,0
61.64,3,17.02,68.63,2,1,13,4,0,0,0.85,0,25.86,2.26,23.71,0,0,0.0,0
22.66,3,17.26,19.24,2,5,0,1,0,0,1.83,0,10.34,0.76,13.47,0,2,0.4,0
40.51,5,91.71,49.33,6,4,11,3,1,0,2.13,0,12.07,2.23,65.05,0,0,0.0,0
9.69,3,1.85,11.22,1,0,0,10,2,4,2.04,0,37.93,0.3,2.68,0,3,15.61,0
12.23,3,22.91,10.24,2,0,2,1,0,4,1.7,0,18.97,0.78,31.34,0,0,11.75,0
24.66,3,48.69,34.37,4,0,1,1,0,2,1.16,0,12.07,0.33,43.43,0,2,8.69,0
6.89,3,62.82,7.19,6,1,4,4,0,2,1.7,3,12.07,0.01,6.05,0,0,0.0,1
22.11,5,65.79,21.75,6,2,5,6,0,0,1.73,8,27.59,1.62,67.5,0,0,4.2,0
15.85,3,21.51,20.57,3,4,7,1,1,0,2.37,0,24.14,1.54,40.63,0,3,21.67,0
48.73,5,41.42,35.59,4,3,13,3,1,0,1.75,0,20.69,2.84,43.24,0,3,19.05,0
26.42,5,54.91,19.02,4,4,7,6,1,6,2.19,1,17.24,0.51,30.23,0,0,0.0,0
13.91,3,13.68,17.35,2,2,11,1,1,4,2.72,0,13.79,1.15,45.92,0,0,0.0,0
54.21,3,2.22,43.38,1,2,2,1,0,0,1.2,0,22.41,3.93,23.34,0,1,52.47,0
10.96,3,24.02,9.0,2,4,7,1,0,5,1.77,0,20.69,1.03,15.63,0,0,0.0,0
35.32,3,28.79,42.3,3,4,2,11,1,0,1.74,0,12.07,3.41,68.75,0,0,0.0,0
55.99,5,39.88,37.27,5,4,13,3,0,0,1.59,0,24.14,2.78,48.98,0,0,7.76,0
26.92,3,31.75,29.55,3,0,13,1,0,4,1.53,0,22.41,3.76,63.84,0,3,18.44,0
74.56,5,21.51,43.52,3,4,0,11,0,0,1.25,0,25.86,2.08,17.3,0,0,0.0,0
23.81,5,32.58,14.48,3,0,13,11,0,0,3.11,0,15.52,1.73,70.79,0,0,0.0,1
19.86,3,26.84,16.95,2,4,3,11,2,4,2.39,0,17.24,1.17,39.95,0,0,0.0,1
19.37,3,26.41,25.18,2,3,3,7,1,0,1.51,0,6.9,0.21,25.41,0,3,11.17,0
10.96,3,15.24,8.63,1,4,7,11,1,4,2.7,0,6.9,0.61,39.55,0,3,4.69,0
50.49,5,72.3,43.05,7,4,13,1,1,1,2.99,0,13.79,1.38,90.59,0,0,0.0,1
36.99,5,33.8,26.77,3,0,1,5,2,0,3.12,0,25.86,2.42,44.11,0,2,33.06,1
44.67,3,49.78,42.44,4,3,10,6,1,0,1.68,0,15.52,2.17,59.08,0,3,38.81,0
74.56,3,36.07,68.82,3,3,8,6,0,0,0.79,0,24.14,3.12,53.65,0,0,0.0,0
56.95,5,45.0,39.46,4,2,13,3,1,0,1.31,0,6.9,3.91,85.62,0,5,53.77,0
38.16,5,31.85,30.21,3,4,11,3,1,0,1.14,0,25.86,0.8,22.35,0,2,53.87,0
9.98,3,23.89,9.38,3,4,3,0,1,0,1.77,0,6.9,0.74,68.49,0,0,0.0,1
3.72,3,7.24,3.86,1,5,3,2,2,0,0.54,0,15.52,0.57,49.36,0,3,5.89,0
55.23,3,6.01,45.06,1,5,2,1,1,0,1.25,0,20.69,1.14,30.63,0,0,0.0,1
56.95,3,54.91,72.48,4,3,3,1,1,0,2.05,1,10.34,4.52,74.91,0,3,74.31,0
26.42,3,11.9,32.55,2,3,13,5,1,0,1.74,0,6.9,1.97,60.03,0,3,4.95,0
27.59,3,29.93,31.89,3,4,3,1,1,0,1.79,0,17.24,1.08,21.52,0,0,0.0,1
15.85,3,28.8,20.47,2,4,12,2,0,4,1.45,0,18.97,1.09,18.65,0,0,0.0,0
9.98,3,28.8,11.46,3,1,5,1,0,2,3.01,0,20.69,0.41,47.83,0,0,0.0,0
31.12,5,53.51,27.23,5,1,9,7,2,2,2.18,2,12.07,0.68,50.8,0,3,21.75,0
20.25,5,50.54,19.37,4,4,3,1,0,0,2.35,0,36.21,0.02,0.36,0,3,4.53,0
26.42,3,25.6,33.56,2,1,1,9,1,4,1.35,0,22.41,2.6,62.77,0,0,0.0,1
10.57,3,17.26,13.47,2,3,7,1,1,0,1.35,0,32.76,1.54,23.48,0,0,0.0,0
15.85,3,25.74,21.02,3,4,11,3,1,4,1.13,0,12.07,1.93,63.98,0,0,0.0,1
24.54,3,4.28,21.07,1,4,7,6,1,5,0.38,0,17.24,1.18,14.54,0,3,21.85,0
47.08,3,45.24,45.04,4,4,13,0,0,0,2.67,0,13.79,1.98,36.79,0,0,0.0,1
64.19,3,45.48,61.6,4,4,10,10,0,0,1.03,0,17.24,2.11,63.33,0,3,4.48,0
9.98,3,26.73,9.11,2,3,13,1,0,9,0.87,2,12.07,1.15,58.16,0,2,11.84,0
26.42,3,1.85,22.46,1,4,10,2,1,0,1.33,0,15.52,1.05,26.86,0,0,0.0,1
30.53,5,33.92,21.28,3,4,1,4,0,4,0.92,0,22.41,2.69,42.93,0,5,22.45,0
51.08,5,28.79,46.0,3,3,8,1,1,0,1.51,0,17.24,2.62,44.2,0,3,39.69,0
17.61,3,27.09,22.98,3,4,13,8,1,4,1.92,0,10.34,1.23,70.31,0,0,0.0,1
2.56,3,30.82,1.95,3,3,13,5,0,3,1.17,0,13.79,0.63,17.99,0,1,3.43,0
5.34,3,23.05,4.83,3,4,10,3,2,5,2.72,0,10.34,0.3,10.86,0,0,0.0,0
12.33,3,28.53,16.26,2,3,11,1,1,4,2.83,0,13.79,0.91,40.94,0,3,8.9,1
21.72,5,21.27,12.35,2,1,1,1,1,0,2.0,0,22.41,1.23,23.21,0,0,0.0,1
62.82,3,3.67,59.25,1,4,4,1,0,2,0.76,0,10.34,0.58,17.6,0,3,24.71,0
36.4,3,14.67,29.95,2,0,13,4,0,0,1.16,0,8.62,0.14,13.58,0,3,3.03,0
1.66,3,27.6,1.86,2,2,13,11,2,0,0.37,0,13.79,0.26,11.19,0,0,4.63,0
27.59,5,37.09,22.48,4,3,7,1,0,0,2.03,1,17.24,1.74,50.71,0,3,24.5,0
19.77,3,14.92,19.88,2,4,0,9,0,0,2.64,2,18.97,1.46,49.41,0,0,0.0,1
9.98,3,40.1,9.7,3,3,0,1,2,4,2.62,0,24.14,1.78,53.06,0,2,11.39,0
16.83,3,20.59,19.35,2,3,12,8,1,0,0.61,0,10.34,1.91,65.53,0,0,0.0,0
