total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
19.73,3,34.45,26.03,3,4,5,1,0,0,2.83,0,13.79,2.6,53.39,0,1,21.44,0
74.56,3,37.09,69.12,4,2,11,0,1,4,1.88,0,25.86,8.81,46.59,0,2,10.76,0
15.85,5,22.06,12.77,2,4,13,11,0,0,0.74,0,5.17,1.32,76.61,0,1,19.31,0
36.99,3,28.2,49.3,3,4,13,7,1,0,2.55,0,24.14,2.1,57.54,0,0,0.0,1
42.27,3,23.15,53.07,2,4,4,1,0,4,1.23,0,27.59,2.94,42.37,0,3,38.8,0
12.33,3,7.95,10.67,1,4,8,0,1,4,1.36,0,13.79,0.79,55.48,0,3,4.23,0
40.22,5,40.1,29.41,3,4,4,4,1,0,2.06,1,46.55,2.07,48.13,0,1,38.14,0
26.42,3,36.34,27.01,3,2,7,2,1,0,2.57,0,8.62,0.97,68.88,0,0,27.21,0
38.28,3,42.16,44.2,4,4,2,1,1,0,2.85,0,13.79,2.19,60.36,0,3,14.71,0
11.15,3,24.9,11.47,3,2,1,11,1,4,3.23,0,20.69,1.14,27.61,0,0,0.0,0
9.98,3,7.95,10.67,1,1,8,5,0,0,1.76,0,13.79,0.74,35.09,0,1,11.98,0
15.85,3,25.03,14.6,2,3,12,10,1,0,2.34,0,18.97,0.81,19.59,0,0,0.0,1
61.84,3,19.38,52.28,2,1,2,11,1,0,1.56,0,8.62,4.85,66.43,0,3,52.72,0
10.96,3,3.67,8.15,1,4,7,9,0,2,0.72,0,6.9,0.51,30.04,0,3,12.87,0
15.85,3,27.06,21.16,2,3,3,0,0,12,1.3,0,17.24,5.03,76.82,0,3,25.13,0
24.66,5,17.64,19.53,2,2,2,1,1,0,1.64,0,13.79,2.69,55.48,0,5,25.18,0
14.68,3,21.82,16.98,3,4,3,6,1,0,0.89,0,15.52,1.11,32.14,0,3,4.4,0
10.96,3,34.64,9.96,4,4,13,1,2,3,3.21,0,8.62,1.03,81.98,0,3,1.58,0
87.28,5,37.09,55.21,4,3,12,1,0,0,3.37,0,20.69,11.71,86.43,0,0,0.0,0
6.31,3,34.6,6.58,2,0,2,1,0,0,2.95,1,31.03,4.54,68.65,0,3,8.16,0
75.44,3,5.58,66.95,1,3,13,1,0,4,2.81,0,27.59,4.89,39.95,0,0,50.52,0
51.66,5,42.16,34.9,4,5,1,3,0,0,2.98,0,36.21,25.09,65.36,0,1,54.7,0
51.08,5,27.26,43.99,3,3,10,1,0,4,2.18,1,13.79,1.06,61.61,0,0,0.0,0
61.84,3,3.67,49.03,1,4,11,0,0,4,1.73,0,13.79,5.35,57.5,0,1,42.04,0
67.61,5,38.68,53.3,4,4,10,2,0,4,0.97,1,24.14,1.34,51.95,0,5,33.29,0
13.89,3,9.49,15.05,2,3,12,1,0,0,3.63,0,12.07,1.22,50.71,0,1,11.62,0
13.5,3,4.28,10.33,1,3,2,4,0,2,1.47,0,12.07,0.26,18.9,0,3,1.33,0
14.52,3,11.68,11.58,1,0,3,0,1,0,1.6,0,10.34,0.8,51.18,0,0,3.57,0
3.52,3,14.45,4.33,2,4,1,1,0,0,0.92,1,10.34,0.12,13.02,0,1,3.79,0
29.75,3,45.25,38.54,5,4,10,1,0,0,2.67,1,10.34,2.6,69.57,0,0,0.0,1
47.16,3,38.5,57.6,3,2,13,6,0,0,1.91,0,34.48,4.02,53.86,0,3,47.1,0
87.28,5,39.08,58.24,4,4,11,1,1,0,2.13,4,13.79,3.52,51.43,0,0,0.0,1
36.4,3,22.81,31.48,2,3,4,3,1,4,1.17,0,6.9,1.45,60.52,0,1,32.25,0
12.92,3,52.35,16.4,4,4,13,11,0,0,2.3,0,13.79,2.41,73.47,0,0,0.0,0
62.82,3,35.76,68.73,3,4,13,3,0,4,3.12,1,29.31,3.84,40.36,0,0,0.0,0
33.46,3,52.38,47.18,4,1,12,1,1,4,3.32,0,39.66,6.17,39.49,0,3,10.95,0
61.84,3,25.77,55.65,2,4,7,5,1,0,2.0,0,32.76,1.38,37.02,0,0,62.32,0
34.87,3,38.68,33.2,4,3,13,0,1,10,2.42,0,15.52,0.8,44.36,0,0,0.0,0
21.72,3,26.54,20.28,2,5,13,1,2,2,1.76,0,15.52,1.52,57.23,0,3,9.62,0
25.54,3,43.8,31.96,4,3,11,1,1,0,0.89,0,1.72,2.65,92.51,0,0,11.92,0
15.41,3,11.87,19.03,2,0,9,1,2,4,1.02,0,5.17,1.55,68.23,0,3,21.24,0
5.28,3,37.62,7.26,3,4,10,11,0,5,1.91,0,17.24,0.03,2.53,0,0,0.0,1
18.59,3,10.79,14.75,1,3,1,3,0,3,1.82,0,10.34,2.52,66.16,0,3,8.61,0
37.38,3,23.41,42.09,2,3,2,8,0,0,0.7,0,24.14,1.32,20.89,0,3,11.75,0
21.72,5,22.75,16.34,2,4,13,4,0,2,2.51,0,5.17,0.74,43.16,0,3,5.52,0
21.72,5,50.98,20.36,4,4,3,3,0,4,1.13,0,46.55,2.44,46.49,0,3,22.67,0
68.69,3,28.29,68.01,3,5,13,6,1,0,1.53,0,17.24,1.25,41.4,0,0,0.0,0
28.3,5,30.68,17.47,2,4,12,10,0,3,0.66,1,13.79,0.38,14.45,0,4,23.7,0
27.78,5,52.38,21.72,5,4,13,0,1,0,2.67,1,10.34,0.46,19.73,0,2,21.27,0
66.73,5,69.22,67.64,6,4,7,2,0,6,0.78,0,15.52,0.55,3.9,0,3,69.71,0
16.56,3,0.03,12.65,1,4,10,1,1,5,1.42,0,27.59,1.3,23.82,0,0,0.0,0
23.72,3,37.02,23.67,4,3,7,10,1,0,4.11,0,24.14,1.77,36.05,0,0,0.0,0
40.31,3,6.35,42.34,1,4,10,2,0,0,1.84,0,12.07,1.33,14.08,0,3,3.66,0
56.95,3,7.71,49.85,1,3,0,7,0,0,0.61,0,12.07,2.37,22.0,0,0,0.0,0
13.21,3,38.22,15.8,3,1,9,0,0,4,3.66,0,10.34,2.83,35.2,0,0,12.03,0
26.24,5,45.28,19.38,4,4,4,1,0,2,2.44,0,18.97,3.4,49.74,0,4,13.48,0
28.28,3,16.77,31.92,2,3,13,2,1,0,1.9,0,34.48,0.99,18.04,0,1,35.36,0
54.6,5,74.35,44.87,6,3,13,1,0,1,1.38,0,15.52,1.65,53.14,0,5,34.2,0
0.98,3,42.36,1.26,4,3,0,5,1,5,2.05,0,31.03,4.66,66.28,0,3,1.65,0
13.89,3,17.16,15.17,1,0,2,8,0,4,1.07,0,34.48,2.94,17.83,0,0,0.0,0
45.21,3,11.1,48.44,1,4,13,10,1,4,1.36,0,6.9,1.24,29.85,0,3,37.92,0
35.81,5,30.42,22.32,2,4,6,4,2,3,2.5,0,15.52,1.65,33.75,0,5,22.07,0
49.9,5,37.02,33.92,4,0,11,1,0,0,2.29,0,18.97,1.11,64.67,0,0,0.0,1
49.12,3,31.75,45.39,4,4,1,11,0,0,3.26,0,24.14,2.08,40.79,0,1,37.73,0
27.2,5,38.39,22.36,3,4,7,0,0,0,2.24,0,12.07,0.4,20.13,1,1,12.52,0
17.81,5,75.14,19.76,6,2,3,10,0,0,2.65,2,29.31,1.17,14.85,0,0,0.0,0
26.42,5,54.91,19.02,4,4,7,6,1,6,2.19,1,17.24,0.51,30.23,0,0,0.0,0
28.3,3,7.95,25.11,1,3,2,2,1,0,1.89,0,31.03,1.39,27.44,0,0,0.0,0
45.21,3,45.89,58.63,4,4,5,8,0,0,1.46,0,15.52,1.13,52.48,0,3,22.65,0
62.98,3,7.12,51.76,1,4,12,11,0,0,0.92,0,8.62,0.89,53.28,0,0,0.0,0
56.5,5,55.55,39.98,5,4,11,10,1,0,2.37,0,22.41,3.19,74.82,0,3,26.84,0
32.05,3,16.74,29.81,2,0,13,1,0,0,0.59,0,24.14,1.29,30.18,0,3,17.57,0
13.89,3,21.7,16.06,2,4,4,2,0,2,2.07,0,24.14,2.87,70.5,0,0,0.0,1
37.38,3,24.7,43.01,3,2,11,1,0,0,0.61,1,10.34,1.55,64.01,0,0,0.0,0
14.04,3,37.79,17.63,4,4,7,1,0,3,2.32,0,8.62,0.61,77.01,0,2,10.45,0
13.5,3,0.03,11.22,1,4,3,11,0,0,0.52,0,8.62,0.15,3.75,0,0,0.0,0
17.95,3,31.68,21.84,4,3,3,0,1,0,2.63,0,27.59,1.89,50.97,0,0,0.0,1
9.98,3,19.56,11.17,2,2,2,7,2,0,1.51,0,12.07,0.63,56.15,0,0,0.0,0
10.96,3,17.85,8.88,2,4,3,9,2,10,2.44,3,29.31,1.91,53.89,0,0,0.0,1
36.4,5,41.99,22.42,3,4,8,3,2,3,0.69,0,17.24,0.75,21.43,0,2,22.14,0
76.97,3,15.0,70.46,2,4,1,2,0,0,1.18,0,18.97,1.99,33.66,0,3,42.43,0
84.34,3,22.53,88.91,3,4,13,1,0,2,0.03,1,13.79,0.3,7.84,0,2,7.42,0
7.05,3,5.42,8.42,1,4,12,5,1,0,2.21,0,27.59,0.35,10.09,0,2,3.83,0
24.54,3,4.28,21.07,1,4,7,6,1,5,0.38,0,17.24,1.18,14.54,0,3,21.85,0
59.88,5,31.44,51.61,3,3,6,1,0,0,1.76,0,41.38,13.71,77.58,0,0,0.0,1
21.72,3,9.87,23.33,1,3,7,1,0,0,2.18,0,12.07,4.18,62.07,0,3,1.99,0
66.73,5,20.59,50.76,2,5,4,1,0,4,0.69,0,36.21,2.83,17.89,0,1,79.71,0
9.69,3,23.6,8.03,2,4,0,9,1,4,1.21,0,6.9,0.49,68.88,0,3,11.6,0
15.85,3,4.96,16.77,1,4,13,6,1,4,1.53,0,8.62,1.04,92.6,0,0,0.0,0
24.07,5,34.97,17.3,3,4,12,2,2,0,1.25,0,17.24,6.77,69.91,0,1,0.4,0
20.25,5,40.1,18.11,3,4,3,0,0,0,1.23,0,17.24,1.51,73.47,0,0,0.0,1
33.46,5,49.82,32.09,4,4,12,10,1,0,1.65,0,27.59,4.6,64.29,0,0,0.0,0
32.33,3,52.09,31.73,5,1,2,1,0,1,3.85,0,13.79,1.52,33.74,0,0,0.0,0
29.55,5,23.67,22.64,3,4,3,6,2,0,2.7,0,25.86,4.97,35.89,0,1,32.51,0
8.41,3,15.97,6.76,2,4,3,0,1,0,0.94,0,10.34,1.09,26.03,0,0,0.0,0
14.68,3,9.63,12.73,1,3,10,10,1,0,1.96,0,12.07,0.79,18.29,0,0,0.0,0
12.33,3,22.75,11.59,3,3,11,0,1,4,0.58,0,20.69,0.8,41.02,0,0,0.0,0
7.93,3,13.36,9.61,1,4,8,2,1,0,1.19,0,12.07,0.6,22.14,0,2,0.83,0
42.27,3,26.73,53.84,2,2,7,5,1,0,2.65,0,6.9,0.81,58.37,0,3,24.78,0
3.52,3,28.29,4.94,3,4,11,5,1,0,1.68,0,18.97,0.31,50.8,0,2,4.25,0
21.72,3,21.0,19.81,2,2,7,1,0,5,1.54,0,29.31,2.22,17.66,1,3,8.05,0
26.42,3,25.03,24.59,2,0,12,1,0,0,1.71,0,24.14,2.33,37.27,0,0,0.0,0
33.46,5,56.17,25.58,5,1,4,11,1,4,2.92,0,29.31,2.23,36.73,0,0,0.0,1
0.59,3,39.85,0.4,4,4,3,4,1,9,2.54,0,12.07,2.53,68.65,0,0,0.0,0
51.08,3,29.83,60.11,3,2,7,10,0,0,2.15,3,18.97,1.67,47.53,0,0,0.0,1
15.85,3,9.59,16.76,1,2,11,5,0,2,0.4,0,13.79,0.66,15.89,0,3,23.52,0
27.83,5,12.37,21.27,2,3,1,11,2,4,2.5,0,10.34,1.77,58.07,0,0,0.0,1
21.14,3,6.72,16.93,1,0,13,1,2,3,1.6,0,12.07,1.74,34.36,0,3,13.91,0
22.06,3,51.4,27.8,4,4,8,0,1,0,1.81,0,13.79,0.25,6.25,0,0,0.0,0
52.05,5,45.0,39.46,4,2,13,5,1,0,3.54,2,31.03,2.15,65.66,0,0,0.0,1
38.94,3,46.13,37.33,4,4,1,0,0,4,0.89,0,15.52,2.7,78.66,0,2,7.43,0
29.55,5,42.44,24.12,4,3,12,11,0,0,1.9,0,22.41,3.2,67.82,0,0,0.0,1
26.42,3,19.17,33.76,2,3,7,1,0,0,1.3,0,17.24,2.21,66.58,0,1,14.0,0
12.55,3,24.7,16.25,2,1,0,1,0,0,1.99,0,32.76,0.69,17.86,0,3,11.65,0
61.84,5,33.8,37.99,3,3,1,1,2,0,1.99,0,13.79,5.0,68.98,0,0,0.0,0
84.34,3,34.45,90.05,3,4,0,1,0,0,1.77,0,12.07,6.5,68.42,0,3,37.58,0
36.4,5,26.75,21.62,3,2,8,1,0,0,1.56,0,17.24,1.89,44.96,0,0,0.0,0
1.06,3,45.0,1.77,4,4,12,6,1,0,1.96,0,15.52,0.47,21.2,0,1,3.43,0
44.03,5,39.85,31.71,4,4,1,1,0,0,1.36,0,24.14,0.6,19.13,0,2,38.75,0
1.47,3,46.23,1.73,4,4,11,1,0,5,0.71,3,10.34,2.16,52.59,0,0,1.03,0
44.74,3,38.39,49.47,3,4,13,0,1,0,2.64,0,39.66,3.99,53.14,0,0,0.0,0
30.53,3,13.73,29.83,1,0,12,5,1,0,2.53,0,24.14,2.51,29.6,0,3,26.45,0
44.91,3,13.66,54.27,1,3,13,3,0,0,3.11,0,27.59,1.96,40.64,0,0,0.0,0
12.33,3,16.13,10.98,2,2,13,10,0,0,0.73,0,25.86,2.34,37.06,0,3,9.82,0
14.68,3,16.13,13.15,2,3,13,1,1,0,1.72,0,20.69,1.27,62.68,0,0,9.82,0
17.81,3,11.9,19.57,2,4,9,10,0,4,0.5,0,18.97,1.97,25.37,0,3,21.16,0
59.88,5,70.98,72.38,7,3,7,1,0,0,1.21,0,12.07,0.4,15.45,0,0,0.0,1
39.73,3,52.38,50.13,4,3,11,2,1,5,2.06,2,20.69,0.09,14.92,0,3,56.37,0
8.81,3,29.83,11.75,3,3,1,10,1,0,2.3,0,27.59,1.08,33.06,0,3,9.4,0
52.59,3,8.85,51.78,2,4,5,3,0,0,2.89,0,12.07,0.63,26.7,0,0,0.0,0
13.74,3,9.7,13.0,1,0,6,1,1,0,2.5,0,13.79,1.51,49.91,0,3,16.04,0
45.21,3,6.35,39.25,1,0,13,2,0,0,2.19,0,39.66,6.97,38.65,0,0,0.0,0
4.11,3,25.74,3.71,3,3,8,6,1,0,1.18,0,10.34,0.29,37.65,0,0,0.0,0
18.79,3,67.54,26.08,6,4,13,0,1,0,0.86,0,10.34,0.64,60.46,0,1,26.82,0
33.46,5,56.87,32.91,6,1,13,0,1,7,2.86,0,36.21,3.54,49.25,0,3,20.86,0
31.31,3,36.07,28.65,3,5,11,8,0,4,1.75,1,27.59,0.19,19.42,0,0,0.0,1
40.28,5,35.17,24.64,3,3,2,11,0,0,0.93,0,10.34,6.71,57.4,0,2,42.91,0
4.7,3,36.3,5.59,3,4,10,1,1,4,1.61,0,17.24,0.76,29.85,0,0,0.0,1
47.16,3,6.01,50.53,1,4,1,10,1,4,1.56,0,27.59,4.71,46.1,0,3,55.18,0
7.14,3,2.87,5.19,1,3,8,9,0,0,0.68,0,37.93,0.54,25.7,0,1,3.08,0
57.42,5,78.1,72.62,6,4,13,2,1,0,5.13,0,53.45,5.02,50.66,1,4,56.67,0
27.59,5,28.29,21.88,3,5,11,8,1,0,1.85,0,6.9,2.36,80.09,0,1,7.02,0
61.84,3,0.03,49.03,1,5,13,1,1,0,2.26,0,15.52,3.37,54.06,0,0,0.0,0
24.07,3,28.8,24.98,3,4,4,5,2,0,2.95,0,12.07,0.84,29.29,0,2,21.9,0
29.94,3,20.59,38.5,2,2,7,1,1,0,1.91,0,24.14,2.8,75.0,0,1,0.55,0
12.39,3,36.07,13.47,3,3,11,8,1,0,3.35,0,6.9,1.14,88.3,0,0,0.0,0
9.98,3,16.86,9.01,2,3,8,0,1,0,1.3,1,25.86,0.35,30.8,0,1,5.33,0
33.46,3,4.28,39.25,1,2,3,4,0,0,1.51,0,37.93,3.04,28.22,0,0,46.69,0
36.34,3,40.1,33.16,3,1,1,8,1,0,2.33,0,13.79,2.27,70.98,0,0,0.0,0
17.42,3,2.87,18.24,1,3,1,9,0,2,1.66,0,13.79,0.39,16.26,0,3,9.33,0
23.68,5,8.85,11.75,2,3,10,6,1,0,2.06,0,8.62,0.97,71.79,0,0,4.45,0
4.4,3,11.9,5.51,2,5,10,2,1,4,0.94,0,8.62,0.83,49.46,0,0,6.69,0
17.03,3,12.37,15.05,2,4,4,5,0,4,0.56,0,20.69,0.76,23.88,0,3,17.39,0
17.81,3,15.04,19.57,2,4,10,1,1,4,0.8,0,17.24,0.71,30.36,0,0,0.0,0
18.59,3,17.02,15.39,2,4,11,1,0,4,2.25,0,37.93,1.19,32.32,0,0,0.0,1
23.68,3,40.52,21.49,3,0,0,9,1,7,2.64,0,12.07,1.93,81.43,0,0,3.36,0
49.12,3,5.12,39.83,1,3,8,3,0,0,1.16,0,13.79,4.42,45.61,0,0,0.0,0
73.58,5,42.16,59.54,5,1,11,10,0,0,1.32,0,22.41,2.89,56.43,0,1,7.63,0
24.07,3,26.92,22.55,2,1,1,10,1,0,1.42,3,18.97,1.39,46.53,0,0,0.0,0
80.43,5,29.84,54.43,3,3,2,5,0,0,2.07,0,27.59,5.54,63.14,0,5,5.18,0
29.94,5,30.68,18.54,2,4,8,1,1,0,1.86,1,20.69,2.49,29.2,0,3,1.04,0
36.53,5,45.25,24.99,4,4,8,1,0,10,0.15,0,6.9,1.49,14.91,0,0,0.0,0
13.89,3,36.34,16.49,3,3,12,3,1,5,0.52,0,15.52,0.07,6.43,0,3,18.98,0
57.45,5,32.58,36.25,3,4,1,2,0,0,1.74,1,13.79,5.81,77.86,0,0,0.0,0
13.44,3,38.37,13.77,4,4,12,1,0,4,2.42,0,17.24,5.46,55.47,0,3,14.95,0
11.09,3,20.99,9.34,2,1,8,2,1,9,2.94,0,12.07,0.85,63.23,0,3,9.21,0
33.46,3,17.16,30.26,1,3,13,10,0,0,2.31,2,17.24,2.01,52.77,0,2,39.01,0
9.0,3,16.43,8.99,2,4,1,10,0,2,2.17,2,20.69,0.65,43.14,0,3,12.47,0
21.72,3,9.59,18.86,1,3,13,6,1,4,2.38,0,18.97,2.42,33.67,0,3,18.55,0
24.07,3,3.67,22.46,1,3,2,10,1,0,1.65,1,43.1,0.57,3.73,0,2,24.35,0
37.58,3,45.24,42.77,4,2,8,2,1,0,1.37,1,25.86,0.99,32.14,0,3,33.22,0
26.42,5,42.78,23.39,5,4,7,1,0,0,2.78,0,15.52,2.42,78.54,0,0,25.54,0
45.21,3,24.24,42.23,2,4,11,10,1,0,1.63,0,10.34,0.33,11.03,0,0,0.0,0
21.72,3,2.22,18.59,1,4,4,0,2,0,1.88,0,22.41,1.22,22.5,0,3,22.92,0
12.33,3,22.53,11.58,3,0,2,11,2,6,2.26,0,17.24,5.36,58.04,0,2,0.9,0
24.66,5,23.67,21.09,3,4,13,1,0,2,1.25,0,12.07,0.14,4.82,0,1,31.29,0
21.14,3,12.71,17.21,1,4,7,10,1,0,2.74,0,18.97,1.62,16.07,0,3,4.68,0
37.87,5,21.78,31.24,2,4,7,4,0,4,1.14,0,22.41,4.76,39.57,0,1,29.46,0
26.35,3,59.89,27.65,5,3,12,1,2,0,1.05,0,32.76,0.92,45.92,0,0,0.0,1
6.38,3,45.0,5.6,4,3,0,9,1,6,3.89,0,44.83,2.64,50.09,0,3,6.91,1
26.42,3,25.6,24.65,2,4,1,1,0,0,0.29,0,5.17,0.01,1.07,0,1,22.51,0
9.0,3,23.24,9.34,2,4,3,4,1,0,2.0,0,15.52,0.22,72.51,0,0,0.0,0
21.72,3,11.68,23.53,1,2,10,1,2,0,2.49,1,25.86,3.61,50.82,0,1,10.83,0
40.51,5,32.15,25.66,3,4,11,8,1,0,0.48,1,18.97,1.6,27.77,0,0,0.0,1
21.72,3,27.8,25.9,3,4,10,1,1,4,1.52,0,15.52,2.33,45.0,0,3,28.58,0
49.9,3,7.14,47.66,1,1,2,3,0,0,2.14,0,20.69,3.83,56.33,0,3,50.74,0
17.81,3,7.5,18.88,1,3,3,10,1,0,1.57,0,10.34,0.5,35.18,0,3,21.0,0
63.99,5,36.07,43.45,3,2,3,4,0,0,1.14,1,13.79,4.93,78.02,0,0,0.0,0
51.08,3,41.31,68.82,3,4,9,5,1,0,2.65,0,22.41,3.18,51.65,0,0,0.0,1
17.03,3,27.74,20.3,3,2,12,1,1,5,2.72,1,17.24,1.72,80.07,0,0,2.74,0
38.94,3,57.09,39.1,4,3,7,1,2,0,2.36,0,12.07,19.84,84.47,0,2,22.17,0
3.52,3,33.84,5.12,4,0,9,10,0,4,1.62,0,48.28,3.84,71.08,0,1,2.87,0
29.94,3,15.97,37.63,2,3,2,1,1,0,1.04,0,18.97,2.41,39.46,0,0,0.0,0
35.23,3,13.36,42.52,1,1,11,4,1,0,0.42,0,8.62,1.26,90.21,0,0,0.0,1
9.98,3,14.11,10.86,1,4,4,3,1,4,3.03,0,31.03,1.64,53.56,0,0,0.0,0
74.56,5,33.57,47.66,3,4,13,7,0,0,1.63,0,10.34,3.09,76.16,0,4,0.91,0
33.46,3,25.03,37.92,2,4,3,8,0,2,0.48,0,8.62,2.58,46.25,0,3,6.6,0
33.46,5,19.56,24.19,2,3,3,7,0,0,1.22,0,12.07,0.24,13.27,0,0,0.0,0
21.72,3,18.14,23.89,2,0,2,1,2,0,2.92,1,17.24,1.18,82.27,0,0,26.73,0
9.98,3,25.03,11.26,2,3,2,1,0,0,0.62,2,20.69,1.25,35.24,0,0,0.0,0
47.55,3,22.98,44.93,2,3,8,1,2,0,1.79,0,17.24,6.64,50.16,0,0,21.6,0
40.51,3,12.34,48.69,1,3,13,10,1,0,1.27,0,12.07,3.25,73.62,0,0,0.0,1
2.76,3,22.81,2.63,2,4,2,1,0,5,0.78,4,32.76,0.86,21.28,0,0,0.0,1
9.98,3,19.05,11.36,2,3,2,3,1,0,3.19,0,18.97,1.03,57.62,0,0,0.0,0
0.2,3,31.82,0.21,3,4,9,2,1,0,0.28,0,17.24,0.21,1.58,0,3,1.56,0
18.04,3,1.85,16.74,1,4,4,1,0,0,1.27,0,17.24,0.73,11.0,0,0,0.0,0
28.77,3,9.46,23.6,2,3,10,0,1,0,0.78,1,8.62,1.36,68.66,0,2,19.1,0
36.99,3,53.84,43.65,5,4,7,4,0,0,1.35,0,10.34,2.43,87.24,0,0,0.0,0
36.4,3,25.77,32.57,2,4,7,1,0,4,2.92,4,25.86,4.46,80.17,0,3,19.31,0
30.53,3,19.17,31.52,2,2,8,8,0,0,1.33,0,18.97,1.49,35.24,0,0,0.0,1
17.81,5,95.48,19.76,6,3,9,3,1,0,1.45,0,13.79,1.04,78.68,0,0,0.0,1
32.68,3,16.13,32.71,2,4,3,10,0,2,0.02,0,10.34,0.2,2.1,0,3,42.91,0
24.07,3,4.96,23.05,1,4,0,3,2,4,1.28,0,18.97,1.79,59.22,0,2,30.28,0
26.42,3,19.28,24.37,2,5,7,2,1,4,2.46,0,31.03,1.66,23.13,0,0,0.0,0
43.34,5,48.67,34.81,5,4,3,0,1,0,2.97,0,34.48,4.4,74.45,0,0,0.0,0
17.03,3,18.99,15.83,2,0,13,2,1,0,1.33,0,5.17,0.59,26.98,0,0,0.0,0
1.32,3,18.99,1.85,2,3,8,1,0,4,0.92,0,12.07,2.38,32.91,0,0,0.0,1
23.68,3,28.8,27.23,2,4,11,1,0,0,0.81,0,15.52,1.63,66.43,0,3,1.64,0
24.07,3,9.59,23.04,1,3,5,3,0,4,2.82,0,25.86,0.95,12.82,0,0,0.0,1
23.68,3,31.63,20.72,3,3,5,3,2,0,2.98,0,27.59,1.68,56.13,0,2,14.75,0
17.5,3,60.66,20.06,5,4,1,3,0,6,1.09,0,20.69,0.29,12.02,0,3,1.78,0
27.59,3,26.92,31.5,2,0,9,2,1,8,1.09,0,17.24,0.17,8.66,0,0,0.0,1
5.28,3,22.98,4.65,2,1,2,1,0,0,1.98,0,13.79,0.63,83.84,0,3,4.45,0
19.77,3,27.6,20.37,2,3,0,8,0,4,2.87,3,31.03,1.73,34.2,0,0,14.6,0
28.77,5,33.15,17.08,3,3,8,4,1,0,1.46,0,8.62,0.58,30.45,0,0,0.0,1
18.9,3,41.82,21.16,4,3,13,2,1,5,2.38,0,5.17,0.89,88.01,0,1,2.86,0
9.0,3,17.85,8.88,2,4,2,4,0,0,2.37,0,24.14,1.73,71.96,0,0,0.0,0
25.15,3,8.88,24.59,1,4,7,1,0,4,0.34,0,13.79,1.71,56.79,0,3,4.7,0
32.68,5,46.13,25.66,6,3,8,10,1,0,1.0,0,5.17,1.2,61.22,0,0,0.0,0
33.86,5,26.41,19.31,2,4,12,1,1,0,2.59,2,32.76,2.02,41.95,0,2,9.85,0
43.8,3,24.78,42.52,3,4,11,1,1,3,2.78,0,10.34,1.55,51.66,0,0,43.08,0
15.38,3,50.58,15.79,4,2,10,4,0,0,0.99,0,24.14,0.95,53.89,0,3,15.49,0
59.3,5,39.11,37.72,3,4,13,1,0,4,2.0,0,15.52,2.12,59.78,0,4,18.77,0
52.05,3,9.28,50.7,1,4,13,1,1,0,2.31,2,24.14,1.25,16.96,0,3,55.9,1
28.77,3,20.41,24.5,2,3,13,1,1,0,1.93,0,36.21,2.78,69.93,0,0,9.19,0
32.68,3,15.04,32.55,2,4,11,8,1,4,3.42,0,29.31,2.21,48.39,0,0,21.93,0
24.66,5,43.98,22.7,3,4,13,1,0,0,2.43,0,65.52,2.85,12.59,0,1,26.58,1
8.02,3,31.54,9.53,3,4,11,1,1,0,1.56,0,22.41,1.57,70.22,0,0,0.0,0
12.33,3,10.93,13.24,1,4,13,8,0,2,1.46,0,10.34,0.27,7.13,0,1,6.63,0
47.55,3,37.09,64.38,3,4,3,1,0,0,3.04,0,18.97,3.48,62.51,0,0,28.09,0
13.89,3,17.26,15.69,2,3,11,0,1,4,2.09,0,25.86,2.05,83.21,0,0,17.6,0
68.69,3,25.71,67.18,3,3,3,5,0,0,1.28,0,12.07,1.18,33.58,0,0,0.0,0
56.95,3,21.27,53.47,2,4,12,8,2,4,1.78,0,18.97,4.64,40.54,0,2,40.32,0
20.63,3,8.85,16.7,2,0,3,1,1,4,0.35,0,6.9,1.66,70.31,0,0,0.0,0
80.43,3,33.22,79.67,3,4,2,1,0,0,1.42,3,29.31,3.97,34.67,0,1,77.02,0
56.95,3,88.94,70.66,6,4,3,1,0,0,1.2,0,17.24,1.89,38.39,0,1,38.48,0
13.31,3,10.98,12.66,1,2,3,0,1,0,0.8,0,17.24,1.58,44.69,0,0,9.88,0
12.93,3,54.49,15.86,6,0,11,9,1,1,0.44,0,6.9,0.5,26.17,0,0,0.0,1
46.38,3,17.51,43.48,2,1,1,1,2,4,0.76,0,15.52,1.87,36.12,0,3,22.71,0
38.94,3,11.85,31.71,1,4,9,11,0,0,1.87,0,17.24,0.83,9.18,0,1,17.56,0
9.69,3,52.2,13.93,5,4,7,3,1,0,3.18,1,18.97,1.49,63.14,0,1,11.27,0
20.68,3,41.31,22.57,3,4,11,11,1,4,2.62,0,17.24,1.14,44.29,0,0,0.0,1
13.31,3,33.85,15.63,3,5,13,10,0,0,1.44,0,10.34,0.43,41.16,0,3,10.65,0
24.95,3,24.7,21.6,2,4,10,10,1,0,2.45,0,12.07,0.48,23.57,0,3,7.02,0
16.0,3,29.28,18.78,3,4,9,7,0,0,0.72,1,15.52,0.97,39.11,0,2,6.95,0
42.27,3,33.92,55.39,3,4,13,7,0,0,1.83,0,15.52,2.13,84.91,0,2,2.01,0
41.29,3,20.59,43.01,3,1,13,4,0,0,0.97,0,25.86,2.33,30.26,0,0,0.0,0
