loan_id,interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use
1037871,23.72,36.36,1.18,27.59,0.0,0.0,64.38,2.27,52.45,55.88,0.0,2,3,1,0,5,4
1031437,36.34,9.09,2.96,5.17,0.0,0.0,66.79,0.49,30.17,16.18,60.0,3,3,0,1,2,0
1021257,58.98,30.3,0.85,18.97,0.0,0.0,46.35,1.46,52.45,55.88,40.0,4,5,1,1,1,0
1027368,24.13,15.15,2.31,13.79,0.0,0.0,57.86,1.09,28.79,25.98,0.0,2,3,2,0,5,0
1012848,61.51,42.42,2.79,31.03,0.0,0.0,32.58,2.08,39.98,54.41,40.0,5,3,2,0,1,0
1045317,17.16,27.27,2.11,24.14,0.0,0.0,29.37,4.19,51.87,70.59,60.0,1,3,0,2,1,0
1007861,34.83,9.09,1.13,10.34,0.0,0.0,43.21,0.27,36.41,23.53,40.0,3,3,0,1,3,4
1023464,25.21,6.06,1.42,12.07,0.0,0.0,43.55,1.81,61.76,67.65,60.0,3,3,2,1,11,0
1029070,42.44,15.15,0.56,15.52,0.0,0.0,65.13,0.51,8.23,0.0,60.0,4,3,2,0,1,0
1008362,65.53,6.06,2.96,6.9,8.33,20.0,27.17,0.08,46.63,48.53,60.0,6,3,2,1,11,6
1046691,19.18,,1.85,10.34,0.0,0.0,6.2,11.1,48.54,66.05,0.0,2,5,2,2,1,8
1009875,26.41,12.12,0.63,17.24,0.0,0.0,29.54,1.91,39.46,39.46,0.0,2,3,1,0,2,2
1023900,29.03,9.09,2.35,6.9,0.0,0.0,64.44,0.97,9.98,2.21,0.0,3,3,2,1,1,0
1033734,46.81,,1.81,15.52,0.0,0.0,68.73,3.34,67.58,60.29,0.0,4,5,1,1,0,0
1033331,49.82,12.12,1.28,8.62,0.0,0.0,63.21,0.74,57.61,48.53,0.0,4,5,2,1,7,0
1039799,24.04,24.24,1.5,15.52,0.0,0.0,70.89,2.32,46.63,48.53,0.0,2,3,2,0,8,4
1002450,38.82,12.12,1.5,10.34,8.33,20.0,29.92,0.7,30.71,41.79,0.0,3,3,1,1,5,0
1042111,17.51,15.15,0.98,6.9,0.0,0.0,57.11,0.57,13.69,18.63,0.0,2,3,1,2,10,0
1009204,15.96,12.12,1.47,8.62,0.0,0.0,51.82,1.01,23.77,32.35,0.0,2,3,2,0,11,3
1038513,53.29,33.33,2.83,25.86,0.0,0.0,46.88,3.36,17.39,1.1,0.0,5,5,2,0,2,0
1012935,8.85,9.09,0.79,18.97,0.0,0.0,31.88,2.72,37.52,37.01,0.0,2,3,1,0,1,0
1009993,0.03,21.21,1.44,29.31,0.0,0.0,7.94,0.77,42.64,30.88,0.0,1,3,0,0,1,2
1003201,27.06,,2.35,20.69,0.0,0.0,79.01,1.55,39.17,39.09,0.0,2,3,0,1,10,0
1043440,22.06,27.27,2.0,37.93,0.0,0.0,18.65,0.81,27.74,37.75,0.0,2,3,2,1,11,5
1013509,3.64,18.18,2.65,20.69,0.0,0.0,66.35,2.37,34.9,33.7,0.0,1,3,2,0,3,0
1020594,64.59,12.12,0.98,18.97,0.0,0.0,60.0,0.87,44.31,60.29,0.0,5,5,2,0,1,0
1021602,14.7,9.09,0.16,6.9,0.0,0.0,11.58,0.35,39.17,39.09,0.0,2,3,0,0,1,5
1033108,38.68,33.33,1.5,27.59,0.0,0.0,54.41,1.16,20.2,4.41,0.0,4,3,2,1,0,0
1025545,25.21,18.18,1.67,15.52,0.0,0.0,59.86,7.61,26.75,36.4,0.0,3,3,1,0,3,0
1010161,4.35,15.15,1.55,17.24,0.0,0.0,13.49,1.05,37.03,24.26,0.0,1,3,0,0,5,0
1028288,17.51,21.21,1.31,12.07,0.0,0.0,69.91,1.74,41.3,41.79,0.0,2,3,1,1,8,0
1019392,78.53,21.21,1.65,18.97,0.0,0.0,41.8,4.9,41.6,29.66,0.0,7,5,2,0,1,0
1045538,17.85,9.09,1.98,8.62,0.0,0.0,68.07,1.09,28.73,39.09,0.0,2,5,2,1,6,0
1029077,23.74,,2.68,22.41,0.0,0.0,57.49,2.11,19.58,14.34,0.0,2,5,2,1,9,4
1030790,18.39,12.12,1.74,10.34,0.0,0.0,63.66,0.81,23.94,19.85,0.0,2,3,0,2,1,0
1041501,64.44,15.15,2.36,18.97,8.33,0.0,81.34,4.64,50.12,52.94,0.0,4,3,0,0,0,4
1024896,8.94,12.12,1.1,6.9,25.0,0.0,49.11,0.36,38.1,37.75,0.0,1,3,1,1,2,4
1023383,11.9,12.12,1.03,18.97,0.0,0.0,37.42,3.19,66.33,58.82,0.0,2,3,0,0,11,0
1031563,42.16,9.09,5.22,22.41,0.0,0.0,82.41,1.6,18.19,24.75,0.0,4,5,2,0,1,0
1034195,32.57,54.55,2.78,43.1,0.0,0.0,51.88,3.24,18.19,24.75,0.0,3,3,2,2,11,2
1015762,16.43,18.18,1.1,20.69,8.33,20.0,30.27,0.68,21.03,16.18,0.0,2,3,1,1,0,10
1015136,31.44,15.15,1.53,48.28,0.0,0.0,32.91,2.91,27.74,37.75,0.0,3,5,1,0,10,0
1008292,17.5,21.21,2.51,24.14,0.0,0.0,39.26,1.81,63.84,55.88,0.0,2,3,1,1,8,0
1030736,41.1,3.03,1.62,22.41,0.0,0.0,0.23,0.01,45.57,62.01,0.0,3,5,2,0,1,0
1001205,16.74,,0.59,24.14,0.0,0.0,30.18,1.29,53.03,43.14,60.0,2,3,1,0,1,0
1018682,33.01,36.36,2.7,29.31,0.0,0.0,51.34,2.99,32.25,18.63,0.0,3,3,2,0,11,7
1010031,30.17,54.55,2.25,43.1,8.33,0.0,58.35,3.08,37.03,36.4,60.0,3,3,2,1,2,0
1047162,8.94,12.12,1.06,20.69,0.0,0.0,28.69,0.43,66.33,58.82,40.0,1,3,1,0,1,0
1038734,44.8,6.06,0.45,20.69,0.0,0.0,6.55,0.28,44.72,33.33,60.0,4,5,2,0,5,2
1042403,40.31,6.06,3.81,12.07,16.67,40.0,94.8,1.17,32.25,18.63,0.0,4,3,2,0,9,0
1002977,5.95,9.09,1.15,8.62,8.33,20.0,26.28,1.38,51.29,54.41,60.0,1,3,1,1,1,4
1013833,29.29,18.18,1.42,12.07,8.33,20.0,53.09,0.76,26.75,36.4,60.0,2,3,0,1,1,9
1029083,29.29,,2.31,22.41,0.0,0.0,60.31,1.75,29.72,40.44,20.0,2,3,0,1,3,4
1049407,55.17,9.09,1.94,10.34,0.0,0.0,80.45,2.43,45.03,33.7,60.0,4,5,1,0,10,4
1005905,7.57,15.15,1.17,25.86,0.0,0.0,46.38,2.85,26.75,12.13,60.0,1,3,0,0,9,0
1037462,58.87,21.21,2.28,24.14,0.0,0.0,68.65,3.04,41.06,55.88,0.0,5,5,2,2,1,0
1047107,45.0,24.24,2.14,17.24,0.0,0.0,72.99,2.51,15.49,21.08,20.0,3,3,0,1,3,0
1034078,11.74,21.21,0.54,20.69,0.0,0.0,11.1,1.78,87.53,83.82,60.0,1,5,1,0,3,0
1048875,30.82,21.21,1.07,18.97,0.0,0.0,41.88,0.99,0.81,1.1,40.0,3,3,0,0,1,4
1037379,15.04,36.36,2.99,29.31,0.0,0.0,35.0,5.02,10.54,14.34,60.0,2,3,1,0,3,4
1005514,7.85,9.09,0.99,18.97,0.0,0.0,16.7,27.14,34.4,46.81,0.0,1,3,1,0,1,2
1015775,29.93,12.12,3.29,27.59,0.0,0.0,27.03,0.38,32.69,44.49,20.0,3,3,1,2,2,0
1020570,33.15,21.21,3.15,17.24,0.0,0.0,51.96,1.78,17.39,1.1,60.0,3,3,2,1,8,0
1042432,17.51,54.55,3.08,44.83,0.0,0.0,39.8,3.96,35.97,35.05,60.0,2,3,0,1,1,4
1042976,21.27,21.21,1.82,22.41,0.0,0.0,34.32,1.35,42.14,57.35,60.0,2,3,1,1,7,4
1003415,36.07,48.48,1.34,36.21,0.0,0.0,46.88,6.63,48.46,37.75,0.0,3,3,1,0,1,2
1022222,40.31,24.24,1.07,22.41,8.33,0.0,59.53,0.57,11.89,16.18,0.0,4,3,1,0,1,0
1025359,23.05,12.12,1.76,25.86,0.0,0.0,37.12,0.87,9.1,1.1,60.0,3,3,1,2,0,5
1033964,51.9,9.09,1.82,10.34,0.0,0.0,53.93,0.84,13.69,18.63,0.0,5,3,1,1,6,0
1018029,19.05,24.24,1.13,22.41,0.0,0.0,51.4,3.0,48.46,37.75,60.0,2,3,1,1,1,0
1005467,20.99,9.09,2.66,12.07,0.0,0.0,69.87,4.1,55.32,45.83,0.0,2,3,2,1,3,0
1024470,24.73,18.18,0.54,15.52,8.33,20.0,56.88,3.72,11.72,4.41,0.0,2,3,1,2,1,0
1026975,21.27,30.3,1.91,25.86,0.0,0.0,36.96,0.93,38.9,52.94,20.0,2,3,1,1,2,4
1048892,36.86,18.18,0.9,13.79,0.0,0.0,71.72,2.76,8.23,0.0,60.0,3,3,2,0,1,4
1031958,31.54,21.21,1.57,27.59,8.33,20.0,29.11,1.01,65.09,57.35,20.0,3,3,0,0,1,0
1046310,38.4,24.24,2.77,18.97,0.0,0.0,75.8,2.66,38.1,37.75,0.0,4,3,1,1,5,0
1016620,51.4,18.18,2.11,13.79,16.67,0.0,25.94,1.05,1.62,2.21,20.0,4,3,0,0,11,0
1000179,31.44,27.27,2.35,20.69,8.33,20.0,18.18,0.46,1.62,2.21,0.0,3,3,1,0,1,2
1029385,0.03,21.21,0.66,13.79,0.0,0.0,24.54,1.17,73.82,67.65,60.0,1,3,0,0,8,0
1023618,26.73,18.18,1.81,32.76,0.0,0.0,32.22,5.14,75.06,69.12,0.0,2,5,2,0,1,0
1041031,20.99,6.06,0.66,10.34,0.0,0.0,43.72,1.14,66.33,58.82,20.0,2,3,1,1,8,0
1042472,58.94,12.12,1.06,13.79,0.0,0.0,3.6,0.12,39.98,54.41,20.0,5,3,1,2,5,2
1003539,6.51,30.3,1.2,32.76,0.0,0.0,53.48,5.34,38.49,25.98,60.0,1,3,1,1,5,4
1006765,11.9,18.18,0.87,13.79,8.33,20.0,47.26,1.28,0.0,0.0,60.0,2,3,1,0,1,4
1015198,51.35,12.12,3.09,12.07,0.0,0.0,28.62,0.77,29.72,40.44,60.0,5,3,0,1,5,0
1028178,30.45,18.18,1.71,29.31,0.0,0.0,34.29,2.61,16.08,9.93,60.0,3,5,1,0,2,0
1025570,20.99,21.21,1.37,17.24,0.0,0.0,61.34,4.19,13.47,6.62,40.0,2,3,2,0,1,4
1005343,18.18,15.15,2.08,12.07,0.0,0.0,55.8,2.25,23.77,32.35,40.0,2,3,1,1,5,4
1009076,24.7,27.27,2.86,22.41,0.0,0.0,72.47,5.79,13.69,18.63,60.0,2,3,2,1,5,0
1046459,20.59,15.15,1.57,13.79,0.0,0.0,45.6,1.24,45.57,47.18,0.0,2,3,2,1,8,0
1037828,42.44,36.36,1.36,32.76,0.0,0.0,40.03,2.93,8.23,0.0,60.0,3,3,1,0,7,0
1023886,33.92,24.24,1.82,25.86,0.0,0.0,62.56,2.57,37.45,24.75,80.0,3,5,2,0,1,0
1049706,20.55,9.09,2.86,13.79,0.0,0.0,25.06,0.39,21.32,16.54,40.0,2,3,0,0,3,0
1001360,26.92,21.21,1.09,17.24,0.0,0.0,8.66,0.17,51.89,41.79,0.0,2,3,1,1,2,8
1022707,43.77,21.21,1.95,13.79,0.0,0.0,85.63,0.94,62.59,54.41,40.0,4,3,2,1,8,0
1014543,36.0,15.15,1.82,8.62,0.0,0.0,78.75,1.02,10.85,3.31,60.0,4,3,0,1,1,4
1021315,26.17,,1.2,8.62,0.0,0.0,54.8,3.0,22.07,6.62,20.0,2,3,0,0,7,0
1023134,50.91,18.18,1.25,10.34,0.0,0.0,63.3,0.54,13.47,6.62,20.0,4,3,2,0,11,0
1031137,15.04,18.18,0.96,17.24,0.0,0.0,22.1,1.72,48.88,38.24,60.0,2,3,0,2,6,0
1015820,8.08,15.15,1.22,18.97,0.0,0.0,74.95,2.23,18.33,2.21,60.0,1,3,0,0,1,4
1018344,39.39,,0.89,10.34,0.0,0.0,0.0,0.0,38.1,37.75,0.0,6,3,0,1,0,1
1002055,48.67,9.09,1.89,13.79,0.0,0.0,50.74,1.0,23.94,8.82,0.0,4,3,0,0,1,0
1004321,57.17,15.15,2.12,17.24,0.0,0.0,49.21,3.27,34.9,33.7,0.0,5,5,1,0,7,0
1004938,5.86,12.12,1.41,13.79,0.0,0.0,39.63,0.62,22.97,18.63,60.0,1,3,0,0,1,4
1043703,16.75,21.21,1.17,20.69,0.0,0.0,26.12,1.4,50.9,53.92,40.0,2,3,2,0,5,0
1021381,10.69,,1.01,13.79,0.0,0.0,58.78,2.11,49.83,52.57,0.0,1,3,0,1,0,0
1041421,28.2,21.21,2.55,24.14,8.33,20.0,57.54,2.1,37.82,51.47,0.0,3,3,2,1,7,0
1037298,37.62,33.33,3.43,36.21,0.0,0.0,46.35,3.21,60.1,51.47,60.0,3,3,2,0,2,0
1018333,22.13,27.27,2.26,20.69,0.0,0.0,57.62,1.75,32.69,44.49,0.0,2,5,2,1,1,0
1019998,41.42,15.15,1.39,12.07,0.0,0.0,39.55,1.23,11.89,16.18,0.0,4,3,0,0,1,4
1023962,41.31,15.15,3.44,18.97,8.33,20.0,9.41,0.4,17.29,23.53,0.0,3,3,1,2,1,4
1026931,47.64,30.3,1.24,20.69,0.0,0.0,42.09,0.97,12.79,17.4,60.0,4,3,1,1,7,5
1003822,32.57,9.09,1.76,17.24,0.0,0.0,75.86,2.32,16.08,9.93,0.0,2,5,1,0,2,0
1015825,17.51,18.18,3.01,15.52,0.0,0.0,32.05,1.52,16.96,11.03,20.0,2,3,2,1,10,0
1049446,25.21,12.12,1.49,13.79,0.0,0.0,15.26,0.45,17.83,12.13,60.0,3,3,1,1,6,5
1004578,40.1,9.09,1.44,6.9,0.0,0.0,33.98,0.88,23.0,7.72,0.0,3,3,0,1,10,3
1022192,36.98,15.15,0.79,17.24,0.0,0.0,60.75,4.34,8.92,12.13,0.0,3,3,2,0,3,5
1004543,5.18,21.21,2.94,17.24,0.0,0.0,20.73,0.83,61.03,52.57,60.0,1,3,0,1,4,4
1015455,38.68,27.27,1.47,39.66,0.0,0.0,76.15,3.36,11.72,4.41,0.0,4,3,1,0,3,0
1049308,27.6,12.12,1.66,15.52,0.0,0.0,33.39,2.17,9.73,13.24,0.0,2,5,2,2,1,0
1009767,24.72,45.45,2.11,43.1,8.33,20.0,34.49,1.89,23.77,32.35,20.0,3,3,2,1,8,0
1039143,18.14,9.09,1.01,10.34,0.0,0.0,42.61,1.16,22.97,18.63,0.0,2,3,0,0,1,0
1025627,2.87,9.09,1.1,6.9,0.0,0.0,56.43,1.18,34.61,33.33,0.0,1,3,1,1,1,0
1048826,42.44,18.18,1.83,12.07,16.67,0.0,50.7,0.96,39.98,54.41,0.0,3,3,2,1,11,0
1012651,28.12,18.18,1.67,25.86,8.33,20.0,29.94,1.43,13.69,18.63,40.0,3,3,2,1,5,4
1024958,13.36,6.06,1.19,12.07,0.0,0.0,22.14,0.6,8.92,12.13,40.0,1,3,0,1,2,0
1010467,38.11,15.15,1.81,17.24,16.67,0.0,2.22,0.05,36.74,50.0,60.0,3,3,1,0,2,9
1048718,16.29,12.12,1.43,15.52,0.0,0.0,51.66,3.13,54.78,58.82,0.0,2,3,1,0,1,4
1036606,38.82,9.09,1.3,5.17,0.0,0.0,68.95,2.07,45.39,61.76,20.0,3,3,0,0,1,0
1040526,28.12,15.15,2.1,15.52,0.0,0.0,54.91,3.02,36.41,23.53,20.0,3,3,2,1,0,0
1037966,26.84,21.21,2.39,17.24,0.0,0.0,39.95,1.17,9.1,1.1,0.0,2,3,2,2,11,4
1012054,49.82,6.06,2.85,10.34,0.0,0.0,67.42,0.49,35.97,35.05,20.0,4,5,1,1,4,4
1014328,19.17,12.12,0.67,8.62,0.0,0.0,58.74,1.39,60.1,51.47,0.0,2,3,1,0,1,0
1036057,38.22,24.24,2.08,25.86,0.0,0.0,57.24,3.77,38.49,25.98,40.0,3,3,0,0,1,0
1027301,17.51,9.09,1.58,13.79,0.0,0.0,45.71,0.55,30.71,41.79,0.0,2,3,0,1,10,0
1036039,4.22,24.24,1.21,27.59,8.33,20.0,41.79,1.39,8.92,12.13,0.0,1,3,1,1,0,0
1042197,28.79,21.21,3.08,17.24,0.0,0.0,61.22,1.51,65.09,57.35,60.0,3,3,2,1,2,7
1005537,4.87,12.12,1.51,10.34,0.0,0.0,22.39,0.72,19.58,14.34,0.0,1,3,1,0,6,4
1027620,30.45,30.3,2.7,32.76,0.0,0.0,28.19,4.53,27.68,13.24,0.0,3,5,2,1,0,0
1027346,26.41,39.39,1.5,25.86,0.0,0.0,34.08,4.48,27.68,13.24,60.0,2,3,2,0,1,0
1043701,31.06,6.06,2.15,15.52,0.0,0.0,78.48,0.66,22.0,17.4,0.0,3,3,2,0,11,0
1003460,5.18,12.12,0.88,13.79,0.0,0.0,49.74,2.92,29.55,15.44,60.0,1,3,0,1,9,4
1017057,52.02,6.06,1.18,17.24,0.0,0.0,24.39,0.34,33.68,45.83,60.0,4,3,0,1,1,0
1013162,10.65,9.09,1.69,13.79,0.0,0.0,41.71,1.27,15.21,8.82,60.0,1,3,0,1,3,0
1018014,28.12,9.09,1.93,8.62,0.0,0.0,60.27,0.51,57.61,48.53,20.0,3,3,0,1,4,4
1018752,16.43,18.18,2.09,18.97,0.0,0.0,52.32,1.22,29.72,40.44,0.0,2,3,0,1,10,3
1005935,17.51,18.18,1.84,15.52,0.0,0.0,25.56,0.45,2.43,3.31,60.0,2,3,2,0,4,0
1049571,31.13,15.15,2.68,15.52,8.33,20.0,19.42,0.57,16.08,9.93,60.0,4,5,1,0,0,0
1006165,40.1,12.12,2.4,12.07,0.0,0.0,63.04,1.03,42.64,30.88,80.0,3,5,1,1,4,0
1026393,34.45,12.12,2.18,25.86,8.33,20.0,38.93,1.38,19.09,25.98,60.0,3,3,1,1,10,4
1049604,10.27,27.27,1.93,27.59,0.0,0.0,38.21,4.42,48.63,66.18,20.0,1,3,0,0,6,8
1032027,29.29,27.27,1.6,22.41,8.33,20.0,27.93,1.64,46.63,48.53,60.0,2,3,0,1,7,0
1026999,36.34,15.15,0.65,27.59,0.0,0.0,5.89,0.49,53.03,43.14,80.0,3,5,1,0,8,4
1015674,11.85,18.18,2.43,20.69,8.33,0.0,53.84,4.21,10.54,14.34,0.0,2,3,1,1,1,0
1038696,9.97,30.3,2.83,29.31,0.0,0.0,36.12,6.65,41.3,41.79,60.0,1,3,2,0,1,4
1014952,13.36,30.3,1.28,31.03,0.0,0.0,24.02,1.86,29.72,40.44,60.0,1,3,1,0,1,4
1043678,26.85,21.21,2.72,25.86,0.0,0.0,26.61,1.21,51.97,55.27,0.0,3,5,0,0,1,2
1043222,26.75,21.21,2.18,22.41,0.0,0.0,57.93,3.89,9.1,1.1,100.0,3,5,1,0,8,0
1029166,38.22,30.3,3.15,31.03,0.0,0.0,21.52,1.23,42.14,57.35,20.0,3,3,0,2,1,4
1001203,42.44,24.24,1.32,27.59,0.0,0.0,51.43,2.61,50.75,40.44,100.0,4,5,2,0,10,0
1021236,27.8,12.12,2.95,12.07,0.0,0.0,72.93,1.07,12.59,5.51,60.0,3,3,2,0,0,0
1036143,43.83,9.09,2.11,41.38,0.0,0.0,28.32,0.92,34.33,21.08,0.0,4,3,1,1,10,5
1036015,52.38,9.09,1.29,15.52,16.67,0.0,76.36,2.17,21.03,16.18,60.0,4,3,1,1,1,0
1026181,72.91,36.36,2.63,31.03,0.0,0.0,91.17,4.76,35.66,48.53,0.0,6,5,2,0,1,5
1014439,38.82,21.21,1.19,22.41,8.33,20.0,60.55,1.62,9.1,1.1,100.0,3,5,1,0,1,0
1016247,5.18,63.64,2.09,51.72,8.33,20.0,13.27,0.96,3.24,4.41,20.0,1,3,2,1,10,4
1016879,38.22,18.18,2.04,15.52,0.0,0.0,56.79,3.89,72.57,66.18,40.0,3,5,1,0,1,5
1004555,27.14,12.12,0.97,18.97,0.0,0.0,46.1,1.05,34.33,21.08,40.0,2,3,0,0,10,0
1022272,33.92,51.52,2.63,29.31,0.0,0.0,54.2,1.73,22.97,18.63,60.0,3,3,1,1,1,0
1049371,24.72,15.15,2.43,43.1,16.67,40.0,27.55,1.01,39.17,39.09,0.0,3,5,0,0,8,0
1034772,55.4,12.12,1.47,25.86,0.0,0.0,68.04,1.42,25.88,22.3,60.0,4,3,0,1,10,12
1030393,7.85,30.3,1.54,56.9,0.0,0.0,5.93,1.85,79.22,89.71,60.0,1,3,1,0,9,0
1002089,11.07,15.15,1.17,10.34,0.0,0.0,11.02,2.68,73.82,67.65,40.0,1,3,2,1,0,0
1005280,33.28,18.18,1.06,15.52,0.0,0.0,79.11,2.8,8.23,0.0,60.0,3,3,1,0,4,2
1014816,80.41,9.09,2.77,17.24,0.0,0.0,24.11,0.7,61.03,52.57,0.0,6,5,2,0,2,0
1049150,11.65,6.06,0.34,5.17,0.0,0.0,42.95,0.37,18.33,2.21,0.0,2,3,0,1,2,0
1010942,17.64,12.12,1.53,20.69,8.33,20.0,24.13,1.56,29.76,27.21,60.0,2,3,1,2,1,5
1030013,37.09,36.36,1.64,32.76,0.0,0.0,59.89,1.09,39.53,27.21,60.0,3,3,1,1,2,0
1021948,56.17,21.21,3.69,17.24,0.0,0.0,44.29,1.93,31.21,17.4,0.0,5,3,2,2,11,0
1034614,45.89,24.24,3.33,24.14,0.0,0.0,55.88,3.84,57.61,48.53,40.0,5,5,1,1,2,0
1009415,65.95,30.3,4.1,41.38,8.33,20.0,41.56,3.93,36.74,50.0,0.0,4,3,0,2,5,0
1046580,29.8,27.27,1.86,22.41,8.33,20.0,31.92,1.14,47.8,50.0,0.0,3,3,2,1,6,0
1047712,44.8,24.24,1.85,27.59,8.33,20.0,21.14,0.45,22.0,17.4,20.0,4,3,2,1,1,0
1046161,23.15,3.03,0.97,5.17,0.0,0.0,25.18,0.25,9.1,1.1,60.0,2,3,0,0,8,2
1046045,26.88,9.09,1.05,6.9,0.0,0.0,84.46,1.01,36.74,50.0,60.0,3,3,1,1,11,4
1003783,24.7,15.15,1.25,12.07,0.0,0.0,18.24,0.52,50.75,40.44,60.0,2,3,1,2,11,8
1005077,21.87,6.06,0.82,1.72,0.0,0.0,47.16,1.56,33.64,32.11,0.0,2,3,0,1,1,4
1030179,19.02,21.21,2.28,20.69,0.0,0.0,53.95,1.53,9.1,1.1,20.0,2,3,1,0,5,0
1008058,20.59,24.24,1.79,15.52,0.0,0.0,28.6,0.86,34.33,21.08,40.0,2,3,0,2,0,0
1022745,61.51,12.12,0.42,13.79,0.0,0.0,45.25,0.43,37.82,51.47,60.0,5,3,2,1,2,9
1049930,25.6,18.18,2.1,31.03,0.0,0.0,61.99,4.62,60.1,51.47,60.0,2,3,0,1,1,4
1005804,37.62,15.15,2.47,17.24,0.0,0.0,31.86,0.67,29.9,40.69,40.0,3,3,2,0,2,0
1032195,29.93,15.15,2.49,13.79,25.0,20.0,1.07,0.06,51.87,70.59,0.0,3,3,1,0,8,0
1001666,33.8,30.3,2.73,31.03,0.0,0.0,36.79,2.32,20.89,28.43,0.0,3,3,2,1,8,0
1000886,41.82,12.12,1.01,17.24,0.0,0.0,37.39,2.64,45.39,61.76,60.0,4,3,1,1,1,4
1024904,58.94,9.09,1.96,12.07,0.0,0.0,50.82,1.69,50.79,69.12,0.0,5,5,1,0,9,0
1029335,23.67,12.12,2.37,10.34,8.33,20.0,52.19,1.24,8.23,0.0,0.0,3,3,1,0,2,5
1045994,16.27,,0.06,3.45,0.0,0.0,7.21,0.02,35.16,22.06,40.0,2,3,1,2,10,3
1030822,32.57,30.3,1.52,17.24,0.0,0.0,61.99,1.9,65.09,57.35,0.0,3,5,0,2,1,0
1015416,52.81,15.15,0.5,10.34,0.0,0.0,68.93,0.9,39.98,54.41,0.0,5,3,1,1,1,5
1049538,18.89,27.27,1.85,36.21,16.67,20.0,41.62,2.04,9.98,2.21,40.0,2,3,1,0,6,0
1029383,17.51,27.27,1.56,17.24,0.0,0.0,74.29,4.22,32.25,18.63,0.0,2,3,1,0,11,0
1011548,14.95,21.21,1.27,31.03,0.0,0.0,17.24,2.64,63.76,86.76,60.0,2,5,1,0,4,2
1027344,21.78,15.15,1.14,22.41,0.0,0.0,39.57,4.76,16.08,9.93,20.0,2,5,2,0,4,4
1031569,24.7,9.09,1.85,15.52,0.0,0.0,33.1,1.29,23.59,32.11,20.0,3,3,0,0,10,4
1045736,30.82,21.21,1.19,31.03,0.0,0.0,27.93,2.31,63.84,55.88,80.0,3,5,1,0,10,0
1012445,17.16,12.12,1.53,17.24,8.33,20.0,61.7,1.43,24.88,9.93,20.0,1,3,0,0,3,4
1048629,19.17,36.36,1.27,34.48,0.0,0.0,24.87,1.37,19.26,3.31,20.0,2,3,1,1,1,0
1007332,12.37,15.15,2.73,10.34,0.0,0.0,67.41,4.5,58.27,63.24,40.0,2,3,0,1,1,4
1023880,11.68,15.15,1.3,13.79,0.0,0.0,30.61,3.89,26.75,36.4,20.0,1,3,1,1,5,5
1044477,4.04,0.0,0.52,8.62,0.0,0.0,0.0,0.0,75.89,70.1,60.0,1,3,0,1,1,8
1008599,21.51,12.12,0.4,12.07,25.0,0.0,46.88,0.84,66.33,58.82,0.0,3,5,1,1,1,9
1047344,22.95,12.12,2.63,13.79,0.0,0.0,11.07,0.73,25.88,22.3,60.0,2,3,1,0,1,0
1013556,29.83,21.21,1.69,17.24,0.0,0.0,38.48,0.74,39.17,39.09,0.0,3,3,1,1,0,0
1006272,20.07,18.18,0.84,12.07,8.33,0.0,16.45,0.52,46.63,48.53,0.0,2,3,1,1,11,0
1031567,44.8,33.33,3.19,25.86,0.0,0.0,65.05,4.28,36.41,23.53,0.0,4,5,2,0,1,0
1025798,17.16,12.12,2.02,25.86,0.0,0.0,53.97,2.59,16.39,22.3,0.0,1,3,1,0,3,2
1006305,31.75,6.06,2.21,8.62,0.0,0.0,79.59,3.22,61.35,52.94,0.0,4,3,2,0,1,0
1029017,46.13,39.39,1.83,46.55,8.33,0.0,37.02,1.56,57.61,48.53,40.0,4,3,2,0,1,0
1036984,4.28,6.06,0.14,12.07,0.0,0.0,1.96,0.1,47.22,49.26,0.0,1,3,0,0,4,2
1015921,28.33,15.15,1.22,18.97,8.33,20.0,41.52,0.6,58.85,50.0,0.0,2,3,2,0,3,0
1030942,9.97,18.18,0.3,12.07,0.0,0.0,23.79,0.82,64.09,70.59,60.0,1,3,2,1,4,0
1032802,32.57,24.24,0.8,18.97,8.33,20.0,30.63,1.17,26.75,36.4,60.0,3,3,1,2,1,4
1012394,22.13,15.15,1.57,8.62,8.33,20.0,60.71,1.01,61.35,52.94,20.0,2,3,2,1,6,4
1033287,62.06,15.15,0.96,13.79,8.33,20.0,43.57,1.7,53.62,57.35,0.0,5,3,0,1,6,5
1022552,91.71,12.12,1.11,10.34,8.33,0.0,43.03,0.72,47.8,50.0,40.0,6,5,1,0,3,0
1013469,10.69,24.24,1.61,27.59,0.0,0.0,18.06,8.37,34.67,47.18,60.0,1,3,2,0,1,0
1008600,43.8,12.12,2.63,15.52,0.0,0.0,31.45,2.84,19.09,25.98,60.0,4,5,1,1,7,0
1030618,38.82,60.61,2.09,36.21,8.33,20.0,44.77,3.51,18.33,2.21,20.0,3,3,2,0,6,4
1019615,23.15,21.21,3.22,15.52,8.33,20.0,48.84,1.2,25.81,11.03,40.0,2,3,0,0,1,0
1028225,15.24,12.12,0.2,6.9,8.33,0.0,76.61,2.31,45.03,33.7,60.0,2,3,1,0,8,0
1029140,30.45,9.09,1.01,10.34,16.67,40.0,32.45,2.0,35.66,48.53,0.0,3,5,1,0,0,0
